date,total_cases,total_deaths,total_tests,current_hospitalized,daily_positive_7day_ma,daily_deaths_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-08-19,5483024,164999,74368900,43395.0,47090.1,1036.71,875769.0,0.0554577,0.053770000000000005,3.5960099999999997,2.3973400000000002,5.39401,0.9750139999999999,139741.0,93160.5,209611.0,2224890.0,1483260.0,3337340.0,0.00670399,0.00446933,0.010056,29841800.0,19894500.0,44762700.0,0.0899186,0.0599457,0.134878
2020-08-20,5526747,166133,75181440,42081.0,45961.9,1032.43,850213.0,0.0560165,0.054059300000000005,3.57475,2.3831599999999997,5.36212,0.9728950000000001,138822.0,92548.1,208233.0,2194380.0,1462920.0,3291570.0,0.00661205,0.00440803,0.00991807,29980600.0,19987100.0,44970900.0,0.0903369,0.060224599999999996,0.135505
2020-08-21,5572942,167243,76050518,41047.0,44405.0,1016.86,837210.0,0.0551024,0.053039300000000004,3.58584,2.39056,5.37876,0.9667540000000001,138030.0,92020.1,207045.0,2168110.0,1445400.0,3252160.0,0.00653289,0.00435526,0.00979933,30118600.0,20079100.0,45178000.0,0.09075280000000001,0.0605019,0.136129
2020-08-22,5618664,168271,76935827,40017.0,42963.9,989.7139999999999,843356.0,0.053115199999999994,0.0509439,3.6065300000000002,2.40435,5.40979,0.9560620000000001,135440.0,90293.1,203160.0,2144320.0,1429540.0,3216480.0,0.00646121,0.00430747,0.00969181,30254100.0,20169400.0,45381100.0,0.09116089999999999,0.060773900000000006,0.136741
2020-08-23,5655989,168845,77644833,39064.0,42250.0,983.429,827686.0,0.053602199999999996,0.0510459,3.5861300000000003,2.39075,5.37919,0.94042,132750.0,88500.2,199125.0,2122120.0,1414740.0,3183180.0,0.00639431,0.00426288,0.00959147,30386800.0,20257900.0,45580200.0,0.09156089999999999,0.061040599999999993,0.13734100000000002
2020-08-24,5690238,169197,78367512,38776.0,41798.3,973.857,827414.0,0.0531369,0.0505168,3.5501400000000003,2.3667599999999998,5.32522,0.92386,129462.0,86307.8,194193.0,2100070.0,1400040.0,3150100.0,0.00632787,0.00421858,0.0094918,30516300.0,20344200.0,45774400.0,0.091951,0.0613006,0.137926
2020-08-25,5726826,170337,79077093,38842.0,41240.6,966.0,826088.0,0.05254580000000001,0.0499227,3.5391800000000004,2.35946,5.3087800000000005,0.906631,125221.0,83480.8,187832.0,2076900.0,1384600.0,3115340.0,0.00625805,0.00417204,0.00938708,30641500.0,20427700.0,45962300.0,0.0923283,0.061552199999999994,0.138492
2020-08-26,5770453,171642,79815070,38501.0,41061.3,949.0,816861.0,0.0527764,0.0502671,3.51705,2.3447,5.275580000000001,0.893698,120830.0,80553.6,181246.0,2051770.0,1367850.0,3077650.0,0.00618234,0.00412156,0.00927351,30762300.0,20508200.0,46143500.0,0.0926924,0.06179490000000001,0.13903900000000002
2020-08-27,5814369,172766,80673862,37529.0,41088.9,947.571,821365.0,0.05236709999999999,0.050025099999999996,3.4843599999999997,2.3229,5.22653,0.888194,117232.0,78154.6,175848.0,2024590.0,1349720.0,3036880.0,0.00610043,0.00406696,0.00915065,30879600.0,20586400.0,46319400.0,0.0930456,0.0620304,0.139568
2020-08-28,5860495,173792,81580975,37351.0,41079.0,935.571,825915.0,0.051994399999999996,0.0497376,3.4539699999999995,2.30265,5.18096,0.89241,114216.0,76144.2,171324.0,1995630.0,1330420.0,2993450.0,0.0060132,0.0040088,0.0090198,30993800.0,20662500.0,46490700.0,0.09338980000000001,0.062259800000000004,0.140085
2020-08-29,5904458,174800,82471426,36516.0,40827.7,932.7139999999999,824221.0,0.0516284,0.0495349,3.46434,2.30956,5.1965,0.90674,113523.0,75682.2,170285.0,1967270.0,1311510.0,2950910.0,0.00592774,0.00395182,0.0088916,31107300.0,20738200.0,46661000.0,0.0937318,0.0624879,0.140598
2020-08-30,5943743,175274,83298129,35801.0,41107.7,918.429,836639.0,0.05090019999999999,0.0491343,3.42285,2.2819,5.13428,0.931542,114034.0,76022.6,171051.0,1939860.0,1293240.0,2909800.0,0.00584515,0.00389677,0.00876773,31221400.0,20814200.0,46832000.0,0.09407539999999999,0.062717,0.14111300000000002
2020-08-31,5975013,175656,84033601,35423.0,40682.1,922.7139999999999,837736.0,0.050259500000000006,0.048562,3.4413199999999997,2.2942099999999996,5.161980000000001,0.9613809999999999,115508.0,77005.7,173263.0,1914670.0,1276440.0,2872000.0,0.00576923,0.00384615,0.00865385,31336900.0,20891200.0,47005300.0,0.09442350000000001,0.062949,0.14163499999999998
2020-09-01,6017434,176678,84849691,35334.0,41515.4,905.857,856881.0,0.0503427,0.0484495,3.36879,2.24586,5.05319,0.994144,117506.0,78337.2,176259.0,1892170.0,1261450.0,2838260.0,0.00570145,0.00380097,0.00855218,31454400.0,20969600.0,47181500.0,0.0947775,0.063185,0.14216600000000001
2020-09-02,6047651,177704,85606558,35667.0,40707.9,866.0,859632.0,0.0492024,0.047355,3.4327699999999997,2.28851,5.14916,1.0259200000000002,119813.0,79875.7,179720.0,1872130.0,1248090.0,2808190.0,0.00564106,0.0037607,0.00846158,31574200.0,21049500.0,47361300.0,0.0951386,0.0634257,0.142708
2020-09-03,6092272,178780,86487698,34747.0,40808.6,859.143,863918.0,0.049134500000000005,0.0472366,3.40179,2.2678599999999998,5.10269,1.05233,121974.0,81315.9,182961.0,1854360.0,1236240.0,2781540.0,0.00558752,0.00372501,0.00838128,31696200.0,21130800.0,47544200.0,0.09550610000000001,0.0636707,0.143259
2020-09-04,6143785,179776,87531432,34191.0,41578.1,854.857,884484.0,0.048911699999999995,0.0470083,3.31978,2.21318,4.97967,1.07076,124266.0,82843.8,186398.0,1839810.0,1226540.0,2759710.0,0.00554366,0.00369577,0.00831549,31820400.0,21213600.0,47730600.0,0.0958805,0.0639204,0.143821
2020-09-05,6188529,180697,88498026,33626.0,41689.7,842.429,896474.0,0.0484233,0.0465041,3.24876,2.16584,4.873130000000001,1.08208,126980.0,84653.1,190469.0,1828760.0,1219170.0,2743130.0,0.00551036,0.00367357,0.00826554,31947400.0,21298300.0,47921100.0,0.0962631,0.06417540000000001,0.144395
2020-09-06,6221450,181144,89326018,32497.0,40780.6,838.571,897995.0,0.047357199999999995,0.0454129,3.25523,2.17015,4.88285,1.0863399999999999,128732.0,85821.6,193099.0,1822050.0,1214700.0,2733070.0,0.00549015,0.0036601,0.00823523,32076100.0,21384100.0,48114200.0,0.096651,0.064434,0.144977
2020-09-07,6249594,181370,89990623,32116.0,40334.0,816.2860000000001,889250.0,0.0473958,0.0453573,3.20974,2.13983,4.81461,1.08604,129992.0,86661.7,194989.0,1819290.0,1212860.0,2728940.0,0.00548184,0.00365456,0.00822276,32206100.0,21470700.0,48309200.0,0.0970427,0.0646951,0.145564
2020-09-08,6271730,181722,90567918,32345.0,37436.1,720.571,851469.0,0.0458277,0.0439665,3.34493,2.22995,5.01739,1.0825,131924.0,87949.0,197885.0,1821750.0,1214500.0,2732630.0,0.00548926,0.00365951,0.00823389,32338000.0,21558700.0,48507100.0,0.09744019999999999,0.0649602,0.14615999999999998
2020-09-09,6302903,182824,91270177,32647.0,36464.6,731.429,843127.0,0.045068699999999996,0.043249199999999995,3.3136400000000004,2.20909,4.97045,1.07455,134063.0,89375.5,201095.0,1830590.0,1220400.0,2745890.0,0.0055159,0.00367727,0.00827385,32472100.0,21648100.0,48708200.0,0.0978442,0.0652295,0.146766
2020-09-10,6340205,183985,92053703,32536.0,35419.0,743.571,828723.0,0.04454419999999999,0.0427392,3.30986,2.20657,4.96479,1.06427,136163.0,90775.3,204244.0,1845930.0,1230620.0,2768890.0,0.0055621,0.00370807,0.00834315,32608300.0,21738800.0,48912400.0,0.0982545,0.06550299999999999,0.14738199999999999
2020-09-11,6384889,184993,92978081,31529.0,34443.4,745.2860000000001,812191.0,0.0442665,0.042408,3.31606,2.2107,4.974080000000001,1.05284,137096.0,91397.6,205645.0,1865790.0,1243860.0,2798690.0,0.00562196,0.00374797,0.00843294,32745400.0,21830200.0,49118100.0,0.09866760000000001,0.0657784,0.148001
2020-09-12,6426755,185811,93975330,30758.0,34032.3,730.571,817198.0,0.043493300000000006,0.0416451,3.33575,2.22384,5.00363,1.03809,135667.0,90444.5,203500.0,1887240.0,1258160.0,2830860.0,0.00568659,0.00379106,0.00852989,32881000.0,21920700.0,49321600.0,0.0990764,0.0660509,0.148615
2020-09-13,6461066,186201,94747646,29921.0,34230.9,722.429,809240.0,0.0441963,0.0423,3.33132,2.2208799999999997,4.996980000000001,1.02126,135036.0,90023.7,202553.0,1908750.0,1272500.0,2863130.0,0.00575141,0.00383427,0.00862712,33016100.0,22010700.0,49524100.0,0.0994832,0.0663222,0.149225
2020-09-14,6494686,186609,95244363,30045.0,35013.1,748.429,834589.0,0.046651,0.0419525,3.299,2.1993400000000003,4.94851,1.00544,134721.0,89813.9,202081.0,1929440.0,1286290.0,2894160.0,0.00581375,0.00387583,0.00872062,33150800.0,22100500.0,49726200.0,0.0998892,0.0665928,0.149834
2020-09-15,6529591,187654,96059423,30447.0,36837.3,847.429,872916.0,0.046956300000000006,0.0422003,3.18986,2.12657,4.78479,0.990783,133217.0,88811.5,199826.0,1947150.0,1298100.0,2920720.0,0.005867100000000001,0.003911400000000001,0.00880066,33284000.0,22189300.0,49926000.0,0.10029099999999999,0.06686039999999999,0.150436
2020-09-16,6569703,188832,96888730,30362.0,38114.3,858.2860000000001,895142.0,0.0474855,0.042579,3.1435299999999997,2.0956900000000003,4.7153,0.9802700000000001,131751.0,87834.3,197627.0,1961400.0,1307600.0,2942090.0,0.00591003,0.00394002,0.00886504,33415800.0,22277200.0,50123600.0,0.100688,0.067125,0.151031
2020-09-17,6612992,189712,97859116,30007.0,38969.6,818.143,925034.0,0.0469884,0.0421277,3.1299799999999998,2.08665,4.69496,0.9749270000000001,130455.0,86970.1,195683.0,1972040.0,1314690.0,2958060.0,0.00594209,0.0039614,0.00891314,33546200.0,22364100.0,50319300.0,0.10108099999999999,0.0673871,0.151621
2020-09-18,6660244,190612,98952852,29652.0,39336.4,802.7139999999999,951277.0,0.046086300000000004,0.0413512,3.15905,2.10603,4.738569999999999,0.9750129999999999,129954.0,86636.2,194932.0,1980020.0,1320010.0,2970030.0,0.00596614,0.00397743,0.00894921,33676200.0,22450800.0,50514300.0,0.101472,0.06764819999999999,0.15220799999999998
2020-09-19,6705149,191359,100128753,29185.0,39770.6,792.571,978384.0,0.0452421,0.040649199999999996,3.1928,2.12854,4.7892,0.9826969999999999,130687.0,87124.8,196031.0,1986440.0,1324290.0,2979660.0,0.00598549,0.00399033,0.00897824,33806900.0,22537900.0,50710300.0,0.101866,0.06791069999999999,0.152799
2020-09-20,6740652,191682,101105769,28724.0,39940.9,783.0,1010380.0,0.043973000000000005,0.0395305,3.22308,2.14872,4.83461,0.995873,131377.0,87584.6,197065.0,1990840.0,1327220.0,2986250.0,0.00599874,0.00399916,0.00899811,33938200.0,22625500.0,50907400.0,0.102262,0.06817460000000002,0.153393
2020-09-21,6779791,191962,101878931,28873.0,40729.3,764.7139999999999,1003570.0,0.042972699999999996,0.0405846,3.19162,2.12775,4.7874300000000005,1.01106,132477.0,88318.1,198716.0,1994580.0,1329720.0,2991870.0,0.00601002,0.00400668,0.00901504,34070700.0,22713800.0,51106100.0,0.10266099999999999,0.0684407,0.15399200000000002
2020-09-22,6829266,192826,102736418,29658.0,42810.7,738.857,1009520.0,0.0448817,0.042407,3.08155,2.05437,4.622330000000001,1.02877,134650.0,89766.4,201974.0,1999240.0,1332830.0,2998860.0,0.00602406,0.00401604,0.00903609,34205400.0,22803600.0,51308000.0,0.103067,0.0687112,0.1546
2020-09-23,6867886,193980,103750104,30021.0,42597.6,735.429,1036810.0,0.0434582,0.0410854,3.1472,2.0981400000000003,4.72081,1.0480399999999999,136874.0,91249.6,205312.0,2004190.0,1336130.0,3006280.0,0.00603898,0.00402598,0.00905846,34342200.0,22894800.0,51513400.0,0.103479,0.06898610000000001,0.155219
2020-09-24,6911232,194919,104791473,30158.0,42605.7,743.857,1048290.0,0.0430214,0.0406431,3.19588,2.13059,4.793830000000001,1.06621,139555.0,93036.9,209333.0,2009680.0,1339790.0,3014520.0,0.00605552,0.00403702,0.00908329,34481800.0,22987900.0,51722700.0,0.1039,0.0692665,0.15585
2020-09-25,6966421,195769,105907492,29900.0,43739.6,736.7139999999999,1054420.0,0.044024900000000006,0.041482099999999994,3.1343799999999997,2.0895900000000003,4.701569999999999,1.0827799999999999,142722.0,95148.3,214084.0,2016240.0,1344160.0,3024360.0,0.00607529,0.00405019,0.00911293,34624500.0,23083000.0,51936800.0,0.10432999999999999,0.0695532,0.156495
2020-09-26,7013826,196640,107030604,29670.0,44096.7,754.429,1048010.0,0.04472380000000001,0.0420767,3.0765700000000002,2.05105,4.61486,1.09623,146387.0,97591.6,219581.0,2025530.0,1350350.0,3038300.0,0.00610329,0.00406886,0.00915493,34770900.0,23180600.0,52156300.0,0.104771,0.0698472,0.157156
2020-09-27,7048812,196946,107934990,29579.0,44022.9,752.0,1037890.0,0.045123699999999996,0.0424157,3.0674,2.04493,4.6011,1.10638,149912.0,99941.2,224868.0,2039780.0,1359850.0,3059670.0,0.00614621,0.00409747,0.00921931,34920800.0,23280500.0,52381200.0,0.105223,0.07014839999999999,0.157834
2020-09-28,7084695,197193,109095550,29688.0,43557.7,747.2860000000001,1093700.0,0.042250300000000005,0.039825900000000004,3.09293,2.06195,4.639390000000001,1.11317,153507.0,102338.0,230261.0,2058250.0,1372170.0,3087370.0,0.00620187,0.00413458,0.0093028,35074300.0,23382900.0,52611500.0,0.10568499999999999,0.0704567,0.158528
2020-09-29,7121136,197930,110017025,30583.0,41695.7,729.143,1103060.0,0.04008869999999999,0.0378,3.19499,2.1299900000000003,4.79248,1.1167,157179.0,104786.0,235768.0,2080710.0,1387140.0,3121060.0,0.00626954,0.00417969,0.009404299999999999,35231500.0,23487700.0,52847200.0,0.10615899999999999,0.0707725,0.15923800000000002
2020-09-30,7165483,198993,110926460,31018.0,42513.9,716.143,1089190.0,0.041469099999999995,0.0390324,3.09902,2.06602,4.64853,1.11723,160464.0,106976.0,240696.0,2107950.0,1405300.0,3161930.0,0.00635163,0.00423442,0.00952745,35392000.0,23594600.0,53087900.0,0.106642,0.0710948,0.15996300000000002
2020-10-01,7211088,199851,111933077,30951.0,42836.6,704.571,1085420.0,0.041987199999999995,0.0394654,3.04542,2.03028,4.5681199999999995,1.1164,163277.0,108851.0,244915.0,2139480.0,1426320.0,3209220.0,0.00644663,0.00429775,0.00966994,35555200.0,23703500.0,53332900.0,0.107134,0.07142280000000001,0.160701
2020-10-02,7260346,200698,113174773,30877.0,41989.3,704.143,1103010.0,0.040445,0.0380681,3.0949400000000002,2.0632900000000003,4.64241,1.1145399999999999,166566.0,111044.0,249849.0,2175590.0,1450390.0,3263380.0,0.00655544,0.00437029,0.00983315,35721800.0,23814500.0,53582700.0,0.107636,0.0717574,0.161454
2020-10-03,7311280,201438,114273039,30209.0,42493.4,685.429,1101110.0,0.041070999999999996,0.0385914,3.07547,2.0503099999999996,4.6132,1.113,170196.0,113464.0,255293.0,2215830.0,1477220.0,3323750.0,0.00667669,0.00445113,0.010015000000000001,35892000.0,23928000.0,53838000.0,0.108149,0.0720993,0.162223
2020-10-04,7349267,201803,115301057,30063.0,42922.1,693.857,1123280.0,0.040789099999999995,0.0382115,3.06082,2.04055,4.59123,1.11391,174077.0,116051.0,261115.0,2259220.0,1506150.0,3388830.0,0.00680743,0.00453829,0.0102111,36066100.0,24044100.0,54099100.0,0.108673,0.072449,0.16301
2020-10-05,7387024,202147,116293272,31434.0,43189.9,707.7139999999999,1100900.0,0.042003399999999996,0.0392314,3.06732,2.04488,4.60098,1.11873,177874.0,118583.0,266811.0,2305720.0,1537140.0,3458580.0,0.00694753,0.00463169,0.0104213,36244000.0,24162600.0,54365900.0,0.10920899999999999,0.0728063,0.16381400000000002
2020-10-06,7425941,202757,117206748,32720.0,43543.6,689.571,1101540.0,0.0423945,0.0395295,3.0923,2.06153,4.63845,1.12573,182141.0,121427.0,273212.0,2355380.0,1570250.0,3533070.0,0.00709718,0.00473145,0.0106458,36426100.0,24284100.0,54639100.0,0.109758,0.07317219999999999,0.16463699999999998
2020-10-07,7476532,203682,118184217,33584.0,44435.6,669.857,1113120.0,0.0428575,0.039919699999999995,3.08029,2.05353,4.620430000000001,1.13439,188323.0,125548.0,282484.0,2409050.0,1606040.0,3613580.0,0.00725891,0.00483927,0.0108884,36614400.0,24409600.0,54921600.0,0.110326,0.0735505,0.165489
2020-10-08,7531740,204667,119341075,34446.0,45807.4,688.0,1137720.0,0.0432846,0.0402625,3.04657,2.03104,4.56985,1.1443299999999998,195575.0,130383.0,293362.0,2467750.0,1645170.0,3701630.0,0.00743578,0.00495719,0.0111537,36810000.0,24540000.0,55215000.0,0.11091500000000001,0.0739433,0.166372
2020-10-09,7588542,205565,120544185,34989.0,46885.1,695.2860000000001,1136210.0,0.0445349,0.0412647,3.04409,2.0293900000000002,4.56613,1.1538,201952.0,134635.0,302928.0,2530150.0,1686770.0,3795230.0,0.00762379,0.00508253,0.011435700000000002,37011900.0,24674600.0,55517900.0,0.111524,0.074349,0.167285
2020-10-10,7645956,206246,121796109,34700.0,47810.9,686.857,1161760.0,0.0444866,0.041153800000000004,3.0618,2.0412,4.59271,1.16106,207997.0,138665.0,311995.0,2595430.0,1730280.0,3893140.0,0.00782048,0.00521365,0.0117307,37219900.0,24813300.0,55829900.0,0.11215,0.0747668,0.168225
2020-10-11,7692224,206714,122874225,34609.0,48993.9,701.571,1169100.0,0.0452858,0.04190719999999999,3.0598099999999997,2.03987,4.58971,1.16478,214388.0,142926.0,321582.0,2663430.0,1775620.0,3995140.0,0.00802537,0.00535025,0.0120381,37434300.0,24956200.0,56151500.0,0.11279600000000001,0.0751975,0.169194
2020-10-12,7734868,206996,123933796,35156.0,49692.0,692.7139999999999,1182110.0,0.045526199999999996,0.042036699999999996,3.08917,2.05945,4.63376,1.1644700000000001,221245.0,147497.0,331867.0,2734760.0,1823170.0,4102140.0,0.00824031,0.00549354,0.0123605,37655600.0,25103700.0,56483400.0,0.11346300000000001,0.0756419,0.170194
2020-10-13,7783462,207694,124985629,36161.0,51074.4,705.2860000000001,1204390.0,0.0459605,0.042407,3.07744,2.05163,4.616169999999999,1.16178,228109.0,152072.0,342163.0,2809360.0,1872910.0,4214040.0,0.008465100000000001,0.0056434,0.012697700000000001,37883700.0,25255800.0,56825500.0,0.11415,0.0761001,0.171225
2020-10-14,7839579,208501,126030487,37176.0,51863.9,688.429,1218840.0,0.04627,0.042551900000000004,3.0939400000000004,2.06263,4.6409199999999995,1.15687,233589.0,155726.0,350384.0,2885770.0,1923850.0,4328660.0,0.00869534,0.00579689,0.013043,38117300.0,25411500.0,57175900.0,0.114854,0.0765694,0.172281
2020-10-15,7902973,209431,127139866,37420.0,53033.3,680.571,1212150.0,0.0476014,0.043751599999999995,3.07876,2.05251,4.61815,1.15054,238558.0,159038.0,357837.0,2963870.0,1975910.0,4445800.0,0.00893065,0.00595377,0.013396000000000002,38355800.0,25570600.0,57533700.0,0.115573,0.07704860000000001,0.17335899999999999
2020-10-16,7971222,210328,128370794,37470.0,54668.6,680.429,1209460.0,0.04889469999999999,0.045200800000000006,3.04684,2.0312200000000002,4.57025,1.1457600000000001,244677.0,163118.0,367015.0,3045270.0,2030180.0,4567900.0,0.00917592,0.00611728,0.0137639,38600500.0,25733700.0,57900800.0,0.11631,0.0775401,0.174465
2020-10-17,8028550,211101,129669523,37474.0,54656.3,693.571,1211140.0,0.048593199999999996,0.0451278,3.1139200000000002,2.07595,4.67089,1.14422,251118.0,167412.0,376677.0,3129820.0,2086540.0,4694730.0,0.00943069,0.00628713,0.014146,38851600.0,25901100.0,58277400.0,0.117067,0.0780445,0.1756
2020-10-18,8076834,211503,130721196,36536.0,54944.3,684.143,1202940.0,0.0490138,0.0456748,3.16824,2.11216,4.7523599999999995,1.14658,258380.0,172253.0,387570.0,3218000.0,2145330.0,4827000.0,0.00969641,0.00646427,0.0145446,39110000.0,26073300.0,58665000.0,0.117845,0.07856360000000001,0.176768
2020-10-19,8133943,211959,131855916,37954.0,57010.7,709.0,1208390.0,0.050374800000000004,0.0471791,3.1200099999999997,2.08,4.68001,1.15367,266606.0,177737.0,399908.0,3310530.0,2207020.0,4965800.0,0.00997521,0.00665014,0.014962799999999998,39376600.0,26251100.0,59064900.0,0.118649,0.0790991,0.177973
2020-10-20,8194492,212796,132808663,39406.0,58718.6,728.857,1191240.0,0.052541,0.049292,3.10193,2.06796,4.6529,1.16489,275671.0,183781.0,413507.0,3408330.0,2272220.0,5112490.0,0.0102699,0.0068466,0.0154048,39652300.0,26434900.0,59478400.0,0.119479,0.0796529,0.17921900000000002
2020-10-21,8255450,213815,133750450,40397.0,59410.1,759.143,1166430.0,0.053869600000000004,0.050933400000000004,3.16987,2.11325,4.75481,1.18088,287058.0,191372.0,430587.0,3513250.0,2342160.0,5269870.0,0.010586,0.00705735,0.015879,39939300.0,26626200.0,59909000.0,0.120344,0.0802295,0.180516
2020-10-22,8328292,214941,134980183,41125.0,60759.9,787.143,1177880.0,0.054247699999999996,0.0515841,3.21882,2.14588,4.8282300000000005,1.2007299999999999,300479.0,200319.0,450719.0,3625400.0,2416930.0,5438100.0,0.010924,0.00728265,0.016386,40239800.0,26826500.0,60359700.0,0.12125,0.0808331,0.181874
2020-10-23,8410625,215875,136363356,41617.0,62771.9,792.429,1205550.0,0.0549765,0.052069000000000004,3.2172400000000003,2.14482,4.82586,1.2214,315179.0,210119.0,472768.0,3745010.0,2496670.0,5617510.0,0.0112844,0.00752291,0.016926499999999997,40555000.0,27036700.0,60832500.0,0.122199,0.08146619999999999,0.183299
2020-10-24,8493912,216765,137686732,42087.0,66480.3,809.143,1213670.0,0.058045400000000004,0.0547762,3.1287,2.0858,4.69305,1.24139,332440.0,221627.0,498660.0,3875490.0,2583660.0,5813240.0,0.0116775,0.00778503,0.0175163,40887400.0,27258300.0,61331200.0,0.123201,0.082134,0.184802
2020-10-25,8558805,217147,138874943,41883.0,68853.0,806.2860000000001,1238020.0,0.05911040000000001,0.0556154,3.1137099999999998,2.0758099999999997,4.67057,1.2591,350556.0,233704.0,525834.0,4018050.0,2678700.0,6027080.0,0.012107099999999999,0.0080714,0.0181607,41238000.0,27492000.0,61857000.0,0.12425699999999999,0.0828382,0.186386
2020-10-26,8621330,217549,140086008,43005.0,69626.7,798.571,1253310.0,0.059220100000000005,0.05555419999999999,3.1775900000000004,2.11839,4.766380000000001,1.2719,369177.0,246118.0,553765.0,4172840.0,2781890.0,6259260.0,0.0125735,0.00838234,0.018860299999999997,41607200.0,27738100.0,62410800.0,0.12537,0.0835798,0.188055
2020-10-27,8693413,218468,141157171,44392.0,71274.4,810.2860000000001,1271890.0,0.059761699999999994,0.056038,3.20043,2.13362,4.8006400000000005,1.27936,389261.0,259507.0,583891.0,4340860.0,2893900.0,6511290.0,0.0130798,0.00871984,0.0196197,41996400.0,27997600.0,62994600.0,0.12654300000000002,0.0843618,0.189814
2020-10-28,8772165,219512,142253322,45205.0,73816.4,813.857,1299800.0,0.060769500000000004,0.0567905,3.16446,2.10964,4.7467,1.28001,408852.0,272568.0,613279.0,4521600.0,3014400.0,6782400.0,0.0136244,0.00908292,0.0204366,42405300.0,28270200.0,63607900.0,0.127775,0.0851831,0.191662
2020-10-29,8860888,220549,143586113,46220.0,76085.1,801.143,1318940.0,0.0618871,0.057686400000000006,3.1354,2.0902700000000003,4.70311,1.2733299999999999,427572.0,285048.0,641357.0,4715580.0,3143720.0,7073370.0,0.0142089,0.00947259,0.021313299999999997,42832900.0,28555200.0,64249300.0,0.129063,0.086042,0.19359400000000002
2020-10-30,8958126,221496,144949737,46856.0,78214.4,803.0,1316060.0,0.0637639,0.0594308,3.1282799999999997,2.0855200000000003,4.692419999999999,1.26108,445928.0,297285.0,668891.0,4922950.0,3281970.0,7384430.0,0.014833700000000002,0.00988915,0.0222506,43278800.0,28852500.0,64918200.0,0.130407,0.08693769999999999,0.19560999999999998
2020-10-31,9048711,222459,146339867,47486.0,79257.0,813.429,1325360.0,0.0641154,0.059800099999999995,3.1684,2.11227,4.7526,1.24383,462020.0,308013.0,693029.0,5140300.0,3426860.0,7710440.0,0.0154886,0.0103257,0.0232329,43740800.0,29160500.0,65611200.0,0.131799,0.08786580000000001,0.197698
2020-11-01,9122560,222854,147467734,47615.0,80536.4,815.2860000000001,1316070.0,0.0656079,0.061194500000000006,3.20824,2.13883,4.81236,1.22258,476802.0,317868.0,715203.0,5365980.0,3577320.0,8048970.0,0.0161686,0.0107791,0.024253,44217600.0,29478400.0,66326400.0,0.133235,0.08882360000000002,0.199853
2020-11-02,9204607,223345,148794259,48773.0,83325.3,828.0,1331270.0,0.0669798,0.0625906,3.19958,2.13305,4.79936,1.19974,490732.0,327155.0,736099.0,5598330.0,3732220.0,8397500.0,0.0168688,0.0112458,0.0253031,44708300.0,29805600.0,67062500.0,0.134714,0.0898094,0.202071
2020-11-03,9291273,224859,149922998,50512.0,85408.6,913.0,1339660.0,0.0682035,0.0637538,3.22768,2.15178,4.84152,1.17566,502285.0,334857.0,753428.0,5834010.0,3889340.0,8751020.0,0.0175789,0.0117193,0.026368400000000004,45210600.0,30140400.0,67815900.0,0.136228,0.0908184,0.204341
2020-11-04,9394578,225976,151145726,52166.0,88916.1,923.429,1358100.0,0.0699938,0.06547080000000001,3.22841,2.1522799999999997,4.84262,1.15145,512118.0,341412.0,768177.0,6070460.0,4046970.0,9105690.0,0.018291400000000003,0.0121942,0.027437,45722700.0,30481800.0,68584100.0,0.137771,0.0918471,0.206656
2020-11-05,9511021,227122,152712753,53465.0,92876.1,939.0,1374350.0,0.0712346,0.06757819999999999,3.23527,2.15685,4.8529,1.1288,520361.0,346907.0,780541.0,6303760.0,4202510.0,9455640.0,0.0189943,0.0126629,0.028491500000000003,46243100.0,30828700.0,69364600.0,0.13933900000000002,0.0928924,0.209008
2020-11-06,9636779,228295,154276689,54949.0,96950.4,971.2860000000001,1403730.0,0.07276260000000001,0.0690661,3.25093,2.16728,4.87639,1.1067,526168.0,350779.0,789252.0,6529450.0,4352970.0,9794170.0,0.0196744,0.013116299999999997,0.0295116,46769300.0,31179500.0,70153900.0,0.140924,0.09394939999999999,0.21138600000000002
2020-11-07,9766001,229414,155689754,56037.0,102470.0,993.571,1426340.0,0.0767164,0.0718415,3.24427,2.16284,4.8664,1.08551,530967.0,353978.0,796450.0,6745240.0,4496830.0,10117900.0,0.020324599999999998,0.013549700000000001,0.030486900000000004,47300200.0,31533500.0,70950300.0,0.142524,0.095016,0.213786
2020-11-08,9876291,229910,156942004,56942.0,107676.0,1008.0,1444630.0,0.0795556,0.0745352,3.2556599999999998,2.17044,4.88349,1.0657,535627.0,357085.0,803441.0,6948420.0,4632280.0,10422600.0,0.0209368,0.0139579,0.0314052,47835900.0,31890600.0,71753800.0,0.14413800000000002,0.0960919,0.216207
2020-11-09,9995725,230487,158458490,59394.0,113017.0,1020.29,1475700.0,0.08186039999999999,0.07658510000000002,3.2665599999999997,2.17771,4.89985,1.04675,535430.0,356953.0,803145.0,7133300.0,4755530.0,10699900.0,0.021493900000000003,0.014329300000000001,0.0322408,48371300.0,32247500.0,72556900.0,0.145751,0.09716749999999999,0.218627
