date,fips,county,state,total_cases,daily_positive_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-10-17,24011,Caroline,MD,699,2.71429,2.76704,1.8447,4.15057,11.8623,7.9082300000000005,17.7935,165.16,110.10700000000001,247.74,0.00494403,0.00329602,0.00741605,3210.36,2140.24,4815.54,0.0961013,0.0640675,0.144152
2020-10-18,24011,Caroline,MD,704,3.0,2.76094,1.84063,4.14142,11.9024,7.93496,17.8537,169.787,113.191,254.68099999999998,0.00508253,0.00338836,0.0076238,3222.26,2148.18,4833.4,0.0964576,0.06430509999999999,0.14468599999999998
2020-10-19,24011,Caroline,MD,704,3.0,2.7563400000000002,1.8375599999999999,4.134519999999999,11.5303,7.68685,17.2954,173.537,115.69200000000001,260.306,0.00519479,0.0034631999999999996,0.00779218,3233.79,2155.86,4850.69,0.09680280000000001,0.0645352,0.145204
2020-10-20,24011,Caroline,MD,710,3.71429,2.76478,1.84319,4.14717,11.2109,7.473910000000001,16.8163,175.892,117.26100000000001,263.83799999999997,0.00526528,0.00351019,0.00789792,3245.0,2163.34,4867.51,0.09713839999999999,0.06475890000000001,0.145708
2020-10-21,24011,Caroline,MD,713,3.8571400000000002,2.76494,1.8433,4.14741,10.4235,6.94901,15.6353,175.834,117.223,263.751,0.00526354,0.00350903,0.00789531,3255.43,2170.29,4883.14,0.09745039999999999,0.0649669,0.146176
2020-10-22,24011,Caroline,MD,721,4.71429,2.76856,1.84571,4.15284,9.279589999999999,6.18639,13.9194,174.018,116.012,261.026,0.00520917,0.00347278,0.00781376,3264.71,2176.47,4897.06,0.09772819999999999,0.06515209999999999,0.146592
2020-10-23,24011,Caroline,MD,726,5.57143,2.75026,1.8335099999999998,4.12539,8.317739999999999,5.54516,12.4766,170.84,113.89299999999999,256.259,0.00511404,0.00340936,0.00767106,3273.03,2182.02,4909.54,0.09797719999999999,0.0653181,0.146966
2020-10-24,24011,Caroline,MD,729,4.28571,2.75572,1.83715,4.13358,7.71784,5.14522,11.5768,166.428,110.95200000000001,249.641,0.00498196,0.00332131,0.00747295,3280.74,2187.16,4921.12,0.0982082,0.0654721,0.147312
2020-10-25,24011,Caroline,MD,732,4.0,2.77069,1.84713,4.15603,7.24348,4.82899,10.8652,161.299,107.53299999999999,241.949,0.00482845,0.00321897,0.00724268,3287.99,2191.99,4931.98,0.098425,0.06561669999999999,0.14763800000000002
2020-10-26,24011,Caroline,MD,736,4.57143,2.7798,1.8532,4.16971,6.81105,4.5407,10.2166,155.72299999999998,103.816,233.585,0.00466154,0.00310769,0.00699231,3294.8,2196.53,4942.2,0.0986289,0.06575260000000001,0.14794300000000002
2020-10-27,24011,Caroline,MD,740,4.28571,2.79117,1.8607799999999999,4.18675,7.05306,4.70204,10.5796,150.59,100.39299999999999,225.885,0.00450786,0.00300524,0.006761799999999999,3301.85,2201.23,4952.78,0.09884,0.06589339999999999,0.14826
2020-10-28,24011,Caroline,MD,740,3.8571400000000002,2.79251,1.86168,4.18877,7.73285,5.15524,11.5993,146.763,97.84200000000001,220.145,0.00439331,0.00292888,0.00658997,3309.58,2206.39,4964.38,0.0990715,0.0660477,0.148607
2020-10-29,24011,Caroline,MD,750,4.14286,2.81212,1.87475,4.21818,8.98552,5.99035,13.4783,144.077,96.0517,216.11599999999999,0.00431292,0.00287528,0.00646938,3318.57,2212.38,4977.85,0.0993405,0.066227,0.14901099999999998
2020-10-30,24011,Caroline,MD,753,3.8571400000000002,2.83435,1.88956,4.251519999999999,10.5273,7.018210000000001,15.790999999999999,142.597,95.0649,213.896,0.00426861,0.00284574,0.00640292,3329.1,2219.4,4993.65,0.09965560000000001,0.06643710000000001,0.149483
2020-10-31,24011,Caroline,MD,760,4.42857,2.8431599999999997,1.8954400000000002,4.26474,12.0817,8.05445,18.1225,142.68,95.1197,214.019,0.00427108,0.00284738,0.00640661,3341.18,2227.45,5011.77,0.100017,0.06667819999999999,0.150026
2020-11-01,24011,Caroline,MD,765,4.71429,2.85045,1.9003,4.27568,13.4936,8.99573,20.2404,144.311,96.2072,216.46599999999998,0.00431991,0.00287994,0.00647986,3354.67,2236.45,5032.01,0.10042100000000001,0.06694750000000001,0.150632
2020-11-02,24011,Caroline,MD,767,4.42857,2.8566599999999998,1.9044400000000001,4.28498,15.9648,10.6432,23.9472,148.373,98.9155,222.56,0.00444151,0.00296101,0.00666227,3370.64,2247.09,5055.96,0.100899,0.06726610000000001,0.151349
2020-11-03,24011,Caroline,MD,767,3.8571400000000002,2.85253,1.90169,4.2788,17.3477,11.5651,26.0215,154.191,102.794,231.28599999999997,0.00461565,0.0030771,0.00692348,3387.98,2258.66,5081.98,0.101418,0.0676123,0.15212799999999999
2020-11-04,24011,Caroline,MD,767,3.8571400000000002,2.8653,1.9102,4.29795,19.1018,12.7345,28.6527,162.082,108.054,243.122,0.00485187,0.00323458,0.007277800000000001,3407.09,2271.39,5110.63,0.10199,0.0679935,0.15298499999999998
2020-11-05,24011,Caroline,MD,772,3.1428599999999998,2.87796,1.9186400000000001,4.31693,20.6185,13.7457,30.9277,172.27599999999998,114.851,258.415,0.00515705,0.00343804,0.00773558,3427.7,2285.14,5141.56,0.10260699999999999,0.068405,0.153911
2020-11-06,24011,Caroline,MD,774,3.0,2.89889,1.9325900000000003,4.348330000000001,21.7864,14.5242,32.6795,184.783,123.189,277.175,0.00553144,0.00368763,0.00829716,3449.49,2299.66,5174.24,0.10325999999999999,0.06883969999999999,0.154889
2020-11-07,24011,Caroline,MD,777,2.42857,2.91518,1.94345,4.37277,22.4701,14.9801,33.7051,198.93599999999998,132.624,298.403,0.00595509,0.00397006,0.00893263,3471.96,2314.64,5207.94,0.103932,0.0692882,0.155898
2020-11-08,24011,Caroline,MD,778,1.8571400000000002,2.92402,1.94935,4.38603,23.4412,15.6274,35.1617,214.65900000000002,143.106,321.988,0.00642576,0.00428384,0.00963864,3495.4,2330.27,5243.1,0.10463399999999999,0.069756,0.156951
2020-11-09,24011,Caroline,MD,781,2.0,2.95898,1.97265,4.43847,23.4724,15.6482,35.2085,230.888,153.925,346.332,0.00691157,0.00460771,0.0103673,3518.87,2345.92,5278.31,0.10533699999999999,0.07022439999999999,0.158005
2020-11-10,24011,Caroline,MD,783,2.28571,2.97645,1.9843,4.46468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-11,24011,Caroline,MD,785,2.57143,3.00664,2.0044299999999997,4.5099599999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-12,24011,Caroline,MD,786,2.0,3.009,2.006,4.5135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,24011,Caroline,MD,798,3.4285699999999997,3.03064,2.0204299999999997,4.54596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-14,24011,Caroline,MD,804,3.8571400000000002,3.06917,2.04612,4.60376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-15,24011,Caroline,MD,810,4.57143,3.10604,2.0706900000000004,4.65906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-16,24011,Caroline,MD,819,5.42857,3.07824,2.0521599999999998,4.61735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-17,24011,Caroline,MD,823,5.71429,3.09468,2.06312,4.64202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-18,24011,Caroline,MD,825,5.71429,3.08259,2.0550599999999997,4.62389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-19,24011,Caroline,MD,839,7.57143,3.07953,2.05302,4.61929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,24011,Caroline,MD,844,6.57143,3.05425,2.0361700000000003,4.58138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-21,24011,Caroline,MD,860,8.0,3.01465,2.00977,4.52198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22,24011,Caroline,MD,869,8.42857,2.94426,1.9628400000000001,4.41638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-23,24011,Caroline,MD,878,8.42857,2.9525200000000003,1.9683400000000002,4.42877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-25,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-26,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-27,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-28,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-29,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-30,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,2.96429,1.9761900000000001,4.44643,2.96429,1.9761900000000001,4.44643,1.75977e-05,1.17318e-05,2.6396599999999997e-05,2.96429,1.9761900000000001,4.44643,1.75977e-05,1.17318e-05,2.6396599999999997e-05
2020-02-26,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,2.94775,1.9651599999999998,4.42163,5.91204,3.94135,8.86806,3.50973e-05,2.3398200000000002e-05,5.2646000000000004e-05,5.91204,3.94135,8.86806,3.50973e-05,2.3398200000000002e-05,5.2646000000000004e-05
2020-02-27,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,2.93149,1.95432,4.39723,8.84352,5.89567,13.2653,5.2500299999999996e-05,3.50002e-05,7.87505e-05,8.84352,5.89567,13.2653,5.2500299999999996e-05,3.50002e-05,7.87505e-05
2020-02-28,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,2.91548,1.94365,4.37322,11.759,7.83933,17.6385,6.98083e-05,4.65388e-05,0.000104713,11.759,7.83933,17.6385,6.98083e-05,4.65388e-05,0.000104713
2020-02-29,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,3.46708,2.3113900000000003,5.20062,15.2261,10.1507,22.8391,9.03909e-05,6.0260600000000004e-05,0.000135586,15.2261,10.1507,22.8391,9.03909e-05,6.0260600000000004e-05,0.000135586
2020-03-01,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,3.35702,2.23801,5.0355300000000005,18.5831,12.3887,27.8747,0.00011032,7.35467e-05,0.00016548,18.5831,12.3887,27.8747,0.00011032,7.35467e-05,0.00016548
2020-03-02,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,3.67099,2.44732,5.50649,22.2541,14.835999999999999,33.3811,0.000132113,8.80755e-05,0.00019817,22.2541,14.835999999999999,33.3811,0.000132113,8.80755e-05,0.00019817
2020-03-03,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,4.42557,2.95038,6.63835,26.6797,17.7864,40.0195,0.000158386,0.000105591,0.00023757900000000002,26.6797,17.7864,40.0195,0.000158386,0.000105591,0.00023757900000000002
2020-03-04,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,4.78419,3.18946,7.17628,31.4638,20.9759,47.1958,0.000186788,0.000124525,0.000280182,31.4638,20.9759,47.1958,0.000186788,0.000124525,0.000280182
2020-03-05,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,5.524369999999999,3.6829099999999997,8.28656,36.9882,24.6588,55.4823,0.00021958400000000002,0.000146389,0.000329376,36.9882,24.6588,55.4823,0.00021958400000000002,0.000146389,0.000329376
2020-03-06,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,6.63855,4.42569,9.95782,43.6268,29.0845,65.4401,0.000258994,0.00017266299999999998,0.000388491,43.6268,29.0845,65.4401,0.000258994,0.00017266299999999998,0.000388491
2020-03-07,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,6.50854,4.33902,9.76281,50.1353,33.4235,75.203,0.000297633,0.00019842200000000002,0.000446449,50.1353,33.4235,75.203,0.000297633,0.00019842200000000002,0.000446449
2020-03-08,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,6.84227,4.56151,10.2634,56.9776,37.985,85.4664,0.000338252,0.000225501,0.0005073780000000001,56.9776,37.985,85.4664,0.000338252,0.000225501,0.0005073780000000001
2020-03-09,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,6.9160699999999995,4.61071,10.3741,63.8937,42.5957,95.8405,0.00037931,0.000252873,0.000568965,63.8937,42.5957,95.8405,0.00037931,0.000252873,0.000568965
2020-03-10,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,6.55435,4.3695699999999995,9.83153,70.44800000000001,46.9653,105.67200000000001,0.000418221,0.000278814,0.000627331,70.44800000000001,46.9653,105.67200000000001,0.000418221,0.000278814,0.000627331
2020-03-11,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,6.84841,4.5656099999999995,10.2726,74.3321,49.5547,111.49799999999999,0.000441279,0.000294186,0.000661919,77.2964,51.5309,115.945,0.00045887699999999995,0.00030591799999999997,0.000688315
2020-03-12,24013,Carroll,MD,0,0.0,0.0,0.0,0.0,16.837,11.2246,25.2554,88.2213,58.8142,132.332,0.0005237330000000001,0.000349155,0.0007856,94.1334,62.7555,141.2,0.000558831,0.00037255400000000004,0.0008382460000000001
2020-03-13,24013,Carroll,MD,1,0.14285699999999998,20.75,13.8333,31.125,25.5491,17.0328,38.3237,110.839,73.8926,166.25799999999998,0.000658005,0.00043867,0.000987008,119.682,79.7883,179.524,0.000710505,0.00047367,0.00106576
2020-03-14,24013,Carroll,MD,1,0.14285699999999998,20.5185,13.679,30.7778,36.6473,24.4315,54.971000000000004,144.571,96.3805,216.856,0.000858257,0.000572171,0.00128739,156.33,104.22,234.495,0.000928065,0.00061871,0.0013920999999999998
2020-03-15,24013,Carroll,MD,1,0.14285699999999998,20.2927,13.5285,30.439,48.3838,32.2559,72.5757,189.488,126.325,284.231,0.00112491,0.0007499389999999999,0.00168736,204.71400000000003,136.476,307.07,0.0012152999999999999,0.0008102000000000001,0.00182295
2020-03-16,24013,Carroll,MD,1,0.14285699999999998,20.0723,13.3815,30.1084,61.6578,41.1052,92.4867,247.78799999999998,165.192,371.68300000000005,0.00147102,0.000980677,0.00220652,266.371,177.581,399.55699999999996,0.00158134,0.00105422,0.00237201
2020-03-17,24013,Carroll,MD,2,0.28571399999999997,19.8571,13.2381,29.7857,78.3365,52.2243,117.505,322.454,214.96900000000002,483.681,0.00191427,0.00127618,0.00287141,344.708,229.805,517.062,0.00204639,0.00136426,0.00306958
2020-03-18,24013,Carroll,MD,1,0.14285699999999998,19.6471,13.097999999999999,29.4706,95.8749,63.9166,143.812,413.903,275.935,620.855,0.00245717,0.00163811,0.00368576,440.583,293.722,660.8739999999999,0.00261556,0.0017437000000000002,0.00392334
2020-03-19,24013,Carroll,MD,2,0.28571399999999997,19.4419,12.9612,29.1628,93.6185,62.4123,140.428,502.73699999999997,335.158,754.1060000000001,0.00298454,0.0019897,0.00447682,534.201,356.134,801.302,0.00317133,0.00211422,0.004757
2020-03-20,24013,Carroll,MD,4,0.428571,19.2414,12.8276,28.8621,93.5622,62.3748,140.343,590.775,393.85,886.163,0.00350719,0.00233812,0.00526078,627.764,418.509,941.645,0.00372677,0.00248451,0.00559016
2020-03-21,24013,Carroll,MD,3,0.28571399999999997,19.0455,12.697000000000001,28.5682,91.9789,61.3192,137.968,676.1160000000001,450.744,1014.17,0.00401382,0.00267588,0.00602073,719.742,479.82800000000003,1079.61,0.00427281,0.00284854,0.00640922
2020-03-22,24013,Carroll,MD,4,0.428571,18.8539,12.5693,28.2809,93.2586,62.1724,139.888,762.8660000000001,508.577,1144.3,0.00452882,0.00301921,0.00679323,813.0010000000001,542.001,1219.5,0.00482645,0.00321763,0.00723967
2020-03-23,24013,Carroll,MD,5,0.571429,18.6667,12.4444,28.0,94.3076,62.8717,141.461,850.331,566.887,1275.5,0.00504806,0.00336537,0.00757209,907.309,604.872,1360.96,0.00538631,0.00359088,0.00807947
2020-03-24,24013,Carroll,MD,5,0.428571,11.1146,7.40976,16.672,90.1526,60.1017,135.22899999999998,933.568,622.378,1400.35,0.0055422,0.0036948000000000003,0.00831331,997.461,664.9739999999999,1496.19,0.00592151,0.00394767,0.00888227
2020-03-25,24013,Carroll,MD,5,0.571429,9.0,6.0,13.5,84.2113,56.1409,126.31700000000001,1011.22,674.15,1516.84,0.00600322,0.00400215,0.00900483,1081.67,721.115,1622.51,0.00642144,0.00428096,0.00963216
2020-03-26,24013,Carroll,MD,7,0.714286,8.5,5.66667,12.75,90.4342,60.2894,135.651,1094.81,729.873,1642.22,0.00649943,0.00433296,0.00974915,1172.11,781.404,1758.16,0.00695831,0.00463887,0.0104375
2020-03-27,24013,Carroll,MD,9,0.714286,8.0,5.33333,12.0,96.2906,64.1937,144.436,1174.26,782.842,1761.4,0.00697112,0.00464741,0.010456700000000001,1268.4,845.5980000000001,1902.6,0.00752995,0.00501996,0.0112949
2020-03-28,24013,Carroll,MD,10,1.0,7.5,5.0,11.25,102.235,68.1567,153.35299999999998,1250.95,833.966,1876.43,0.00742637,0.00495091,0.0111396,1370.63,913.755,2055.95,0.00813688,0.00542458,0.0122053
2020-03-29,24013,Carroll,MD,82,11.1429,7.0,4.66667,10.5,101.194,67.4625,151.791,1315.5,876.997,1973.25,0.00780956,0.00520637,0.011714299999999999,1471.83,981.217,2207.74,0.00873762,0.00582508,0.013106399999999999
2020-03-30,24013,Carroll,MD,82,11.0,6.513809999999999,4.3425400000000005,9.770710000000001,99.2977,66.1984,148.947,1366.41,910.94,2049.62,0.00811181,0.00540787,0.0121677,1571.12,1047.42,2356.69,0.00932711,0.00621807,0.013990700000000002
2020-03-31,24013,Carroll,MD,92,12.4286,6.63397,4.42264,9.95095,98.2865,65.5243,147.43,1403.04,935.3589999999999,2104.56,0.00832926,0.00555284,0.012493899999999999,1669.41,1112.94,2504.12,0.0099106,0.00660706,0.0148659
2020-04-01,24013,Carroll,MD,96,13.0,6.715269999999999,4.47684,10.0729,101.149,67.4328,151.724,1425.85,950.568,2138.78,0.00846469,0.00564313,0.012697,1770.56,1180.37,2655.84,0.0105111,0.00700738,0.0157666
2020-04-02,24013,Carroll,MD,105,14.0,7.070639999999999,4.71376,10.606,98.5449,65.6966,147.817,1428.52,952.3480000000001,2142.78,0.00848054,0.00565369,0.012720799999999999,1869.1,1246.07,2803.66,0.0110961,0.007397399999999999,0.0166442
2020-04-03,24013,Carroll,MD,129,17.1429,7.14382,4.76255,10.7157,96.3471,64.2314,144.52100000000002,1431.25,954.1669999999999,2146.88,0.00849674,0.00566449,0.0127451,1965.45,1310.3,2948.18,0.011668099999999999,0.00777871,0.0175021
2020-04-04,24013,Carroll,MD,134,17.7143,7.35387,4.90258,11.0308,91.5512,61.0341,137.327,1429.24,952.826,2143.86,0.0084848,0.00565653,0.012727200000000001,2057.0,1371.33,3085.51,0.0122116,0.00814105,0.0183174
2020-04-05,24013,Carroll,MD,142,8.57143,7.2572600000000005,4.83817,10.8859,91.6939,61.1293,137.541,1428.95,952.6360000000001,2143.43,0.00848311,0.00565541,0.012724700000000002,2148.7,1432.46,3223.05,0.0127559,0.00850395,0.019133900000000002
2020-04-06,24013,Carroll,MD,150,9.71429,7.335389999999999,4.89026,11.0031,89.7374,59.8249,134.606,1425.43,950.289,2138.15,0.00846221,0.00564147,0.0126933,2238.43,1492.29,3357.65,0.0132887,0.0088591,0.019933000000000003
2020-04-07,24013,Carroll,MD,159,9.57143,7.456289999999999,4.97086,11.1844,90.3561,60.2374,135.534,1421.48,947.654,2132.22,0.00843875,0.00562583,0.0126581,2328.79,1552.53,3493.19,0.0138251,0.00921671,0.0207376
2020-04-08,24013,Carroll,MD,186,12.8571,7.4866399999999995,4.99109,11.23,86.6883,57.7922,130.032,1418.02,945.345,2127.03,0.00841818,0.00561212,0.0126273,2415.48,1610.32,3623.22,0.014339700000000002,0.00955979,0.021509599999999997
2020-04-09,24013,Carroll,MD,203,14.0,7.59512,5.06341,11.3927,86.2561,57.5041,129.384,1420.06,946.7080000000001,2130.09,0.00843032,0.00562021,0.0126455,2501.73,1667.82,3752.6,0.0148518,0.00990117,0.0222777
2020-04-10,24013,Carroll,MD,214,12.1429,7.6902,5.1268,11.5353,82.9037,55.2691,124.35600000000001,1412.53,941.688,2118.8,0.00838561,0.00559041,0.0125784,2584.64,1723.09,3876.96,0.015343899999999999,0.010229299999999998,0.023015900000000002
2020-04-11,24013,Carroll,MD,214,11.4286,7.75944,5.17296,11.6392,84.7279,56.4853,127.09200000000001,1400.97,933.9789999999999,2101.45,0.00831697,0.00554465,0.012475499999999999,2669.37,1779.58,4004.05,0.0158469,0.0105646,0.0237704
