pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FF,2021-04-01,98.5,-1.75,5.95,"Glasnow, Tyler",572816,607192,,called_strike,,,,,8,"Corey Dickerson grounds out, second baseman Brandon Lowe to first baseman Yoshi Tsutsugo.",R,L,R,MIA,TB,S,,,0,1,2021,0.01,1.39,0.02,1.73,,,,2,6,Bot,,,,,572287,,,4.8764788142711435,-143.15668361013476,-9.404036759436199,-0.9872369479826104,32.81223170402441,-11.009350170852,3.69,1.71,,,,100.4,2387,7.4,634652,607192,572287,660294,664040,650490,642715,640457,595281,668227,53.14,,,,,,,,42,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,195,0.0,
FF,2021-04-01,98.7,-1.71,6.05,"Glasnow, Tyler",572816,607192,,foul_tip,,,,,8,"Corey Dickerson grounds out, second baseman Brandon Lowe to first baseman Yoshi Tsutsugo.",R,L,R,MIA,TB,S,,,0,0,2021,-0.18,1.45,-0.18,2.07,,,,2,6,Bot,,,,,572287,,,4.6621448571975685,-143.53390567625274,-8.945001940542568,-3.488140706112656,32.269102638993076,-10.251957874123708,3.41,1.56,,,,100.7,2527,7.4,634652,607192,572287,660294,664040,650490,642715,640457,595281,668227,53.14,,,,,,,,42,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,193,0.0,
CU,2021-04-01,83.7,-1.63,6.24,"Glasnow, Tyler",642423,607192,strikeout,called_strike,,,,,8,Magneuris Sierra called out on strikes.,R,L,R,MIA,TB,S,2,,0,2,2021,0.6,-1.52,-0.14,2.1,,,,1,6,Bot,,,,,572287,,,2.293673861431341,-121.86157656472693,-0.038844472001535964,5.381648921957551,26.70113510038354,-47.45975120778804,3.67,1.64,,,,84.5,2967,7.1,634652,607192,572287,660294,664040,650490,642715,640457,595281,668227,53.45,,,0.0,1,0,0,,41,3,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,26,-0.024,
FF,2021-04-01,98.3,-1.73,6.0,"Glasnow, Tyler",642423,607192,,foul_tip,,,,,1,Magneuris Sierra called out on strikes.,R,L,R,MIA,TB,S,,,0,1,2021,-0.34,1.28,-0.62,3.22,,,,1,6,Bot,,,,,572287,,,3.850373560528105,-143.10085887176982,-5.109145320955417,-5.534896304763544,33.289699060292065,-13.677012988671073,3.32,1.51,,,,100.1,2452,7.3,634652,607192,572287,660294,664040,650490,642715,640457,595281,668227,53.23,,,,,,,,41,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,191,0.0,
SL,2021-04-01,88.8,-1.73,6.19,"Glasnow, Tyler",642423,607192,,foul,,,,,3,Magneuris Sierra called out on strikes.,R,L,R,MIA,TB,S,,,0,0,2021,0.46,-0.13,0.43,2.78,,,,1,6,Bot,,,,,572287,,,4.392684558080794,-129.29050968734495,-2.066251893017309,4.27122104814239,26.67943055179573,-33.46256408447075,3.32,1.51,92,71.6,77,90.4,2800,7.2,634652,607192,572287,660294,664040,650490,642715,640457,595281,668227,53.31,,,,,,,,41,1,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,34,0.0,
FF,2021-04-01,99.3,-1.47,6.05,"Glasnow, Tyler",500743,607192,strikeout,called_strike,,,,,9,Miguel Rojas called out on strikes.,R,R,R,MIA,TB,S,2,,0,2,2021,-0.39,1.16,0.78,2.0,,,,0,6,Bot,,,,,572287,,,7.1960556728694245,-144.3099151616421,-8.556670426883324,-7.0720274371537455,33.116484970172365,-14.096404767486932,3.37,1.61,,,,101.2,2303,7.4,634652,607192,572287,660294,664040,650490,642715,640457,595281,668227,53.13,,,0.0,1,0,0,,40,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,192,-0.033,
SL,2021-04-01,90.2,-1.65,6.23,"Glasnow, Tyler",500743,607192,,called_strike,,,,,9,Miguel Rojas called out on strikes.,R,R,R,MIA,TB,S,,,0,1,2021,0.47,0.05,0.63,1.65,,,,0,6,Bot,,,,,572287,,,4.7524660000154,-131.2591292073119,-5.638002907951325,4.4604875991214765,27.524494758681346,-30.57409570783683,3.37,1.64,,,,91.6,2695,7.1,634652,607192,572287,660294,664040,650490,642715,640457,595281,668227,53.37,,,,,,,,40,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,42,0.0,
FF,2021-04-01,96.2,-1.77,6.0,"Glasnow, Tyler",500743,607192,,called_strike,,,,,6,Miguel Rojas called out on strikes.,R,R,R,MIA,TB,S,,,0,0,2021,-0.25,1.23,0.29,2.42,,,,0,6,Bot,,,,,572287,,,6.146639922621052,-139.80462585019066,-6.8326219698092645,-4.648338018904508,31.770501473052068,-14.648951256158346,3.4,1.64,,,,98.0,2323,7.4,634652,607192,572287,660294,664040,650490,642715,640457,595281,668227,53.1,,,,,,,,40,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,201,0.0,
SL,2021-04-01,88.5,-2.53,5.86,"Alcantara, Sandy",650490,645261,field_out,hit_into_play,,,,,4,"Yandy Diaz grounds out sharply, shortstop Miguel Rojas to first baseman Jesus Aguilar.",R,R,R,MIA,TB,X,6,ground_ball,0,0,2021,0.03,0.25,-0.39,2.66,,,,2,6,Top,109.54,146.63,,,595751,,,5.124245597744318,-128.8623947112271,-2.2977326050607907,-0.6509223859948153,24.819146618102398,-29.13841783087109,3.47,1.59,27,105.9,-4,88.2,2303,5.9,634652,645261,595751,542583,665862,605119,500743,572816,516782,594807,54.63,0.34600000000000003,0.311,0.0,1,0,0,2,39,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,237,0.016,
CH,2021-04-01,91.7,-2.32,6.0,"Alcantara, Sandy",664040,645261,field_out,hit_into_play,,,,,13,Brandon Lowe grounds out to first baseman Jesus Aguilar.,R,L,R,MIA,TB,X,3,ground_ball,2,2,2021,-1.22,-0.1,-0.93,1.73,,,,1,6,Top,143.56,188.67,,,595751,,,6.030214018092036,-133.35069330129357,-4.642126575876538,-15.830086077451632,29.245110116901134,-32.50569466751082,3.3,1.5,1,72.6,-61,90.0,2022,5.4,634652,645261,595751,542583,665862,605119,500743,572816,516782,594807,55.15,0.226,0.203,0.0,1,0,0,2,38,6,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,235,0.025,
SL,2021-04-01,91.3,-2.37,5.84,"Alcantara, Sandy",664040,645261,,foul,,,,,6,Brandon Lowe grounds out to first baseman Jesus Aguilar.,R,L,R,MIA,TB,S,,,2,2,2021,-0.03,0.25,0.42,2.12,,,,1,6,Top,,,,,595751,,,7.0344772330571566,-132.83672091805406,-4.007499895379386,-1.7941485229222316,28.110427298347354,-28.582424151387556,3.3,1.5,18,98.5,-6,90.8,2388,6.0,634652,645261,595751,542583,665862,605119,500743,572816,516782,594807,54.53,,,,,,,,38,5,Slider,0,0,0,0,0,0,0,0,Standard,Standard,212,0.0,
SI,2021-04-01,97.7,-2.37,5.93,"Alcantara, Sandy",664040,645261,,swinging_strike,,,,,11,Brandon Lowe grounds out to first baseman Jesus Aguilar.,R,L,R,MIA,TB,S,,,2,1,2021,-1.34,0.5,-1.04,2.45,,,,1,6,Top,,,,,595751,,,6.591020491621172,-142.03324277839178,-4.963690678321559,-19.611104572364642,32.70037796002373,-24.494646076309888,3.3,1.5,,,,96.7,2293,5.8,634652,645261,595751,542583,665862,605119,500743,572816,516782,594807,54.7,,,,,,,,38,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,225,0.0,
FF,2021-04-01,97.6,-2.5,5.87,"Alcantara, Sandy",664040,645261,,ball,,,,,11,Brandon Lowe grounds out to first baseman Jesus Aguilar.,R,L,R,MIA,TB,B,,,1,1,2021,-0.74,1.1,-0.7,3.72,,,,1,6,Top,,,,,595751,,,6.492659466875058,-141.9426686594027,-2.7488242309314006,-11.51894703723288,32.97626614769681,-16.943849449068132,3.4,1.56,,,,96.8,2195,5.9,634652,645261,595751,542583,665862,605119,500743,572816,516782,594807,54.59,,,,,,,,38,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,232,0.0,
CH,2021-04-01,90.4,-2.35,6.06,"Alcantara, Sandy",664040,645261,,ball,,,,,11,Brandon Lowe grounds out to first baseman Jesus Aguilar.,R,L,R,MIA,TB,B,,,0,1,2021,-1.3,0.13,-1.51,3.07,,,,1,6,Top,,,,,595751,,,4.824688737142552,-131.61410659952094,-1.7973030658093494,-16.133983965350552,27.187024608510395,-30.541023579929124,3.38,1.49,,,,89.7,1894,5.8,634652,645261,595751,542583,665862,605119,500743,572816,516782,594807,54.75,,,,,,,,38,2,Changeup,0,0,0,0,0,0,0,0,Standard,Strategic,237,0.0,
SL,2021-04-01,89.0,-2.54,5.94,"Alcantara, Sandy",664040,645261,,called_strike,,,,,4,Brandon Lowe grounds out to first baseman Jesus Aguilar.,R,L,R,MIA,TB,S,,,0,0,2021,0.18,0.09,-0.65,2.28,,,,1,6,Top,,,,,595751,,,4.227457276910997,-129.43493237828667,-3.0708955346687263,1.0400712951784792,29.58684392829895,-30.65269254757813,3.45,1.56,,,,88.1,2427,5.9,634652,645261,595751,542583,665862,605119,500743,572816,516782,594807,54.55,,,,,,,,38,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,153,0.0,
SL,2021-04-01,88.8,-2.4,5.85,"Alcantara, Sandy",668227,645261,field_out,hit_into_play,,,,,14,"Randy Arozarena grounds out, shortstop Miguel Rojas to first baseman Jesus Aguilar.",R,R,R,MIA,TB,X,6,ground_ball,0,1,2021,-0.1,0.22,0.32,1.3,,,,0,6,Top,105.18,139.65,,,595751,,,6.841796924794233,-129.12936093291148,-5.529641087288503,-2.5394579466387985,25.75088003830689,-28.824320617940828,3.32,1.51,3,94.0,-19,88.5,2337,6.0,634652,645261,595751,542583,665862,605119,500743,572816,516782,594807,54.46,0.16899999999999998,0.161,0.0,1,0,0,2,37,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,207,0.033,
SI,2021-04-01,95.4,-2.61,5.87,"Alcantara, Sandy",668227,645261,,called_strike,,,,,9,"Randy Arozarena grounds out, shortstop Miguel Rojas to first baseman Jesus Aguilar.",R,R,R,MIA,TB,S,,,0,0,2021,-1.47,0.41,0.48,2.37,,,,0,6,Top,,,,,595751,,,11.292171022601723,-138.46590221442506,-4.488604847690351,-21.325912899657823,28.443667399542758,-26.104920338253198,3.74,1.76,,,,94.8,2303,5.9,634652,645261,595751,542583,665862,605119,500743,572816,516782,594807,54.62,,,,,,,,37,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,229,0.0,
SL,2021-04-01,90.0,-1.32,6.29,"Glasnow, Tyler",595751,607192,field_out,hit_into_play,,,,,14,"Jorge Alfaro grounds out, second baseman Brandon Lowe to first baseman Yoshi Tsutsugo.",R,R,R,MIA,TB,X,4,ground_ball,1,2,2021,-0.05,-0.72,0.9,1.59,,,,2,5,Bot,142.05,144.86,,,572287,,,5.731904638069488,-130.88388332628338,-4.188250823264824,-1.7730069791435812,28.60811613029924,-39.706917296476,3.49,1.6,11,90.8,-7,91.5,2901,7.3,634652,607192,572287,660294,664040,650490,642715,640457,595281,668227,53.19,0.21100000000000002,0.19,0.0,1,0,0,2,36,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,33,-0.013999999999999999,
FF,2021-04-01,99.1,-1.4,6.1,"Glasnow, Tyler",595751,607192,,ball,,,,,12,"Jorge Alfaro grounds out, second baseman Brandon Lowe to first baseman Yoshi Tsutsugo.",R,R,R,MIA,TB,B,,,0,2,2021,0.34,1.33,1.66,3.23,,,,2,5,Bot,,,,,572287,,,7.721412061651407,-144.15583853494874,-5.631650482258968,2.9350245133082207,33.593658299045345,-12.533929597053676,3.72,1.71,,,,100.9,2606,7.3,634652,607192,572287,660294,664040,650490,642715,640457,595281,668227,53.19,,,,,,,,36,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,191,0.0,
SL,2021-04-01,91.5,-1.54,6.19,"Glasnow, Tyler",595751,607192,,swinging_strike,,,,,14,"Jorge Alfaro grounds out, second baseman Brandon Lowe to first baseman Yoshi Tsutsugo.",R,R,R,MIA,TB,S,,,0,1,2021,0.21,-0.14,0.79,1.11,,,,2,5,Bot,,,,,572287,,,5.499100352262409,-133.082852818335,-6.716140526153777,1.3427624844455854,28.94558685071856,-32.56606248013338,3.49,1.6,,,,92.9,2869,7.2,634652,607192,572287,660294,664040,650490,642715,640457,595281,668227,53.32,,,,,,,,36,2,Slider,0,0,0,0,0,0,0,0,Standard,Strategic,65,0.0,
SL,2021-04-01,86.3,-1.68,6.29,"Glasnow, Tyler",595751,607192,,called_strike,,,,,9,"Jorge Alfaro grounds out, second baseman Brandon Lowe to first baseman Yoshi Tsutsugo.",R,R,R,MIA,TB,S,,,0,0,2021,0.22,-0.63,0.63,2.27,,,,2,5,Bot,,,,,572287,,,5.132484601685223,-125.65219899477526,-2.0963255686741475,1.2740212011174594,24.961514026759353,-38.68588504098624,3.67,1.71,,,,87.5,2822,7.0,634652,607192,572287,660294,664040,650490,642715,640457,595281,668227,53.54,,,,,,,,36,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,30,0.0,
FF,2021-04-01,98.0,-1.92,6.04,"Glasnow, Tyler",665862,607192,field_out,hit_into_play,,,,,9,Jazz Chisholm Jr.  lines out to left fielder Austin Meadows.,R,L,R,MIA,TB,X,7,line_drive,0,0,2021,-0.06,1.38,0.35,1.82,,,,1,5,Bot,80.85,86.2,,,572287,,,6.357238504291032,-142.42618526624275,-9.23989523074064,-2.1979619809110504,32.01538873508695,-11.449640174675972,3.32,1.51,302,95.1,18,99.5,2345,7.1,634652,607192,572287,660294,664040,650490,642715,640457,595281,668227,53.38,0.423,0.46399999999999997,0.0,1,0,0,4,35,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,191,-0.022000000000000002,
CU,2021-04-01,83.8,-1.62,6.28,"Glasnow, Tyler",605119,607192,field_out,hit_into_play,,,,,6,Brian Anderson flies out to right fielder Randy Arozarena.,R,R,R,MIA,TB,X,9,fly_ball,1,2,2021,0.41,-1.56,0.36,2.54,,,,0,5,Bot,164.09,96.54,,,572287,,,3.8026390407507065,-121.88335053448613,1.019255621518754,3.089651926219031,28.95408218050917,-47.95232215163083,3.49,1.6,272,84.4,43,83.8,2996,6.8,634652,607192,572287,660294,664040,650490,642715,640457,595281,668227,53.7,0.009000000000000001,0.01,0.0,1,0,0,3,34,4,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,17,-0.028999999999999998,
SL,2021-04-01,86.6,-1.76,6.15,"Glasnow, Tyler",605119,607192,,called_strike,,,,,9,Brian Anderson flies out to right fielder Randy Arozarena.,R,R,R,MIA,TB,S,,,1,1,2021,0.1,-0.59,0.66,1.68,,,,0,5,Bot,,,,,572287,,,5.660320045972706,-125.95653012942294,-3.2590229160229964,-0.1625434372415959,26.643804890766848,-37.943643018115814,3.69,1.76,,,,87.8,2737,7.1,634652,607192,572287,660294,664040,650490,642715,640457,595281,668227,53.36,,,,,,,,34,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,34,0.0,
FF,2021-04-01,97.3,-1.59,6.11,"Glasnow, Tyler",605119,607192,,ball,,,,,12,Brian Anderson flies out to right fielder Randy Arozarena.,R,R,R,MIA,TB,B,,,0,1,2021,0.34,1.31,0.95,3.63,,,,0,5,Bot,,,,,572287,,,6.138279241589707,-141.50045045354108,-4.193164249947679,3.1887866790145827,33.03578146353391,-13.800980858980957,3.81,1.74,,,,99.0,2364,7.3,634652,607192,572287,660294,664040,650490,642715,640457,595281,668227,53.18,,,,,,,,34,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,193,0.0,
FF,2021-04-01,96.4,-1.84,6.13,"Glasnow, Tyler",605119,607192,,swinging_strike,,,,,2,Brian Anderson flies out to right fielder Randy Arozarena.,R,R,R,MIA,TB,S,,,0,0,2021,0.06,1.38,-0.07,2.96,,,,0,5,Bot,,,,,572287,,,4.644171933365215,-140.20006414104716,-6.041328082307893,-0.3505947107099999,32.87050188434145,-12.858335377319408,3.49,1.6,,,,97.7,2186,7.1,634652,607192,572287,660294,664040,650490,642715,640457,595281,668227,53.38,,,,,,,,34,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,198,0.0,
FF,2021-04-01,98.7,-2.51,5.92,"Alcantara, Sandy",640457,645261,strikeout,swinging_strike,,,,,1,Austin Meadows strikes out swinging.,R,L,R,MIA,TB,S,2,,2,2,2021,-0.9,1.25,-0.34,3.57,,,660294,2,5,Top,,,,,595751,,,7.949037904784582,-143.53378146274167,-3.80912470335141,-14.337868565295313,34.928694694370996,-14.219784736146668,3.49,1.6,,,,98.1,2333,6.1,634652,645261,595751,542583,665862,605119,500743,572816,516782,594807,54.42,,,0.0,1,0,0,,33,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,231,0.031,
SI,2021-04-01,96.8,-2.44,5.83,"Alcantara, Sandy",640457,645261,,foul,,,,,4,Austin Meadows strikes out swinging.,R,L,R,MIA,TB,S,,,2,1,2021,-1.14,0.47,-0.76,2.86,,,660294,2,5,Top,,,,,595751,,,7.090344261504967,-140.857674920967,-3.4368775290203333,-16.772076566408156,32.612279270791355,-25.331905701245923,3.49,1.6,215,75.0,45,96.6,2300,6.2,634652,645261,595751,542583,665862,605119,500743,572816,516782,594807,54.29,,,,,,,,33,4,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,229,0.0,
CH,2021-04-01,91.7,-2.25,6.0,"Alcantara, Sandy",640457,645261,,ball,,,,,14,Austin Meadows strikes out swinging.,R,L,R,MIA,TB,B,,,1,1,2021,-1.29,0.36,0.75,0.87,,,660294,2,5,Top,,,,,595751,,,10.310801679944623,-132.97845109640764,-7.833773516705264,-17.521818424114404,27.98378729533127,-26.326579399557676,3.69,1.81,,,,91.4,2001,6.2,634652,645261,595751,542583,665862,605119,500743,572816,516782,594807,54.26,,,,,,,,33,3,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,237,0.0,
SL,2021-04-01,87.6,-2.7,5.83,"Alcantara, Sandy",640457,645261,,called_strike,,,,,13,Austin Meadows strikes out swinging.,R,L,R,MIA,TB,S,,,1,0,2021,0.06,0.27,-0.86,2.67,,,660294,2,5,Top,,,,,595751,,,4.306947696350574,-127.51289827040327,-1.990442555460596,-0.3065836918911614,28.762707582046765,-29.01203410331809,3.67,1.74,,,,87.1,2291,6.2,634652,645261,595751,542583,665862,605119,500743,572816,516782,594807,54.35,,,,,,,,33,2,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,207,0.0,
SI,2021-04-01,96.1,-2.62,5.89,"Alcantara, Sandy",640457,645261,,ball,,,,,11,Austin Meadows strikes out swinging.,R,L,R,MIA,TB,B,,,0,0,2021,-1.53,0.21,-1.55,3.72,,,660294,2,5,Top,,,,,595751,,,6.259833814915294,-139.81910638927366,-0.6231085046507581,-21.46820862825597,32.30168293768378,-29.55161931357993,3.69,1.71,,,,95.6,2209,6.1,634652,645261,595751,542583,665862,605119,500743,572816,516782,594807,54.41,,,,,,,,33,1,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,228,0.0,
CH,2021-04-01,92.3,-2.08,5.96,"Alcantara, Sandy",660294,645261,walk,ball,,,,,14,Yoshi Tsutsugo walks.,R,L,R,MIA,TB,B,,,3,2,2021,-1.18,0.36,1.04,1.44,,,,2,5,Top,,,,,595751,,,10.462800580281566,-134.04503779366942,-6.479101529750472,-16.453707077056446,27.142808872387253,-26.608947401635863,3.41,1.74,,,,92.2,1999,6.2,634652,645261,595751,542583,665862,605119,500743,572816,516782,594807,54.28,,,0.7,1,0,0,,32,6,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,237,-0.017,
CH,2021-04-01,92.1,-2.12,5.99,"Alcantara, Sandy",660294,645261,,ball,,,,,13,Yoshi Tsutsugo walks.,R,L,R,MIA,TB,B,,,2,2,2021,-1.41,0.13,-0.01,0.48,,,,2,5,Top,,,,,595751,,,8.286200853025509,-133.71731806330746,-8.304967250949801,-18.72377386017498,30.166981104114623,-28.936012276828475,3.57,1.78,,,,90.7,2022,5.7,634652,645261,595751,542583,665862,605119,500743,572816,516782,594807,54.83,,,,,,,,32,5,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,236,0.0,
CH,2021-04-01,90.5,-2.2,5.96,"Alcantara, Sandy",660294,645261,,foul,,,,,14,Yoshi Tsutsugo walks.,R,L,R,MIA,TB,S,,,2,1,2021,-1.07,0.14,0.31,1.15,,,,2,5,Top,,,,,595751,,,8.439830898899437,-131.40979511414164,-6.284850514391572,-14.226141598764016,27.92663265267516,-29.34684164118453,3.41,1.56,0,35.2,28,89.5,1881,5.8,634652,645261,595751,542583,665862,605119,500743,572816,516782,594807,54.71,,,,,,,,32,4,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,237,0.0,
CH,2021-04-01,91.7,-2.26,5.94,"Alcantara, Sandy",660294,645261,,foul,,,,,7,Yoshi Tsutsugo walks.,R,L,R,MIA,TB,S,,,2,0,2021,-1.14,0.11,-0.51,1.63,,,,2,5,Top,,,,,595751,,,6.8498652590987,-133.25468533889745,-5.189757197122018,-15.081834507088976,29.67254467456245,-29.96162053716297,3.41,1.56,2,43.1,-42,90.9,1783,6.0,634652,645261,595751,542583,665862,605119,500743,572816,516782,594807,54.52,,,,,,,,32,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,235,0.0,
CH,2021-04-01,91.8,-2.31,6.01,"Alcantara, Sandy",660294,645261,,ball,,,,,11,Yoshi Tsutsugo walks.,R,L,R,MIA,TB,B,,,1,0,2021,-1.16,0.17,-1.46,3.08,,,,2,5,Top,,,,,595751,,,4.639169109799038,-133.69907549892363,-1.9294755208149368,-14.90396492704444,29.158243920549268,-29.9190532749614,3.5,1.71,,,,91.5,1841,6.1,634652,645261,595751,542583,665862,605119,500743,572816,516782,594807,54.43,,,,,,,,32,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,238,0.0,
CU,2021-04-01,85.5,-2.29,6.05,"Alcantara, Sandy",660294,645261,,ball,,,,,13,Yoshi Tsutsugo walks.,R,L,R,MIA,TB,B,,,0,0,2021,0.03,-0.63,-1.22,1.53,,,,2,5,Top,,,,,595751,,,2.45503098801317,-124.47223398834379,-3.072777265027324,-0.17242995112870346,25.685091129190518,-38.30793141215251,3.41,1.59,,,,84.7,2356,5.8,634652,645261,595751,542583,665862,605119,500743,572816,516782,594807,54.7,,,,,,,,32,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,37,0.0,
SI,2021-04-01,97.7,-2.42,5.83,"Alcantara, Sandy",607192,645261,strikeout,called_strike,,,,,7,Tyler Glasnow called out on strikes.,R,L,R,MIA,TB,S,2,,2,2,2021,-1.47,0.47,-0.36,2.52,,,,1,5,Top,,,,,595751,,,8.917249519313637,-141.90930185399722,-4.463582114063796,-21.86647933625245,32.932088479186305,-24.980365247262203,4.52,2.14,,,,97.4,2331,6.3,634652,645261,595751,542583,665862,605119,500743,572816,516782,594807,54.25,,,0.0,1,0,0,,31,5,Sinker,0,0,0,0,0,0,0,0,Strategic,Standard,229,0.021,
SI,2021-04-01,97.1,-2.43,5.85,"Alcantara, Sandy",607192,645261,,called_strike,,,,,13,Tyler Glasnow called out on strikes.,R,L,R,MIA,TB,S,,,2,1,2021,-1.44,0.38,-1.0,2.53,,,,1,5,Top,,,,,595751,,,7.1585735407359365,-141.2504979354045,-4.201913161988727,-20.94679261758253,33.179737315628905,-26.360450422520728,4.49,2.05,,,,97.3,2313,6.5,634652,645261,595751,542583,665862,605119,500743,572816,516782,594807,53.99,,,,,,,,31,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,230,0.0,
SI,2021-04-01,97.0,-2.58,5.97,"Alcantara, Sandy",607192,645261,,ball,,,,,1,Tyler Glasnow called out on strikes.,R,L,R,MIA,TB,B,,,1,1,2021,-1.39,0.43,-0.54,4.42,,,,1,5,Top,,,,,595751,,,8.576142787894868,-140.95691832828425,0.4285274419246562,-20.5099489773339,32.24468669411985,-26.768647719232437,4.49,2.13,,,,96.6,2325,6.1,634652,645261,595751,542583,665862,605119,500743,572816,516782,594807,54.38,,,,,,,,31,3,Sinker,0,0,0,0,0,0,0,0,Strategic,Standard,222,0.0,
SI,2021-04-01,97.2,-2.46,5.94,"Alcantara, Sandy",607192,645261,,ball,,,,,13,Tyler Glasnow called out on strikes.,R,L,R,MIA,TB,B,,,0,1,2021,-1.53,0.5,-1.5,2.68,,,,1,5,Top,,,,,595751,,,6.019161492640992,-141.3771152747791,-4.312134594332193,-21.882609588287504,32.86913425551546,-24.707166016487182,4.47,2.08,,,,96.5,2265,6.0,634652,645261,595751,542583,665862,605119,500743,572816,516782,594807,54.52,,,,,,,,31,2,Sinker,0,0,0,0,0,0,0,0,Strategic,Standard,228,0.0,
SI,2021-04-01,96.4,-2.58,5.87,"Alcantara, Sandy",607192,645261,,called_strike,,,,,7,Tyler Glasnow called out on strikes.,R,L,R,MIA,TB,S,,,0,0,2021,-1.47,0.28,-0.47,2.5,,,,1,5,Top,,,,,595751,,,8.942356297979972,-140.12869446271003,-3.9859028178110187,-21.468991110320548,32.8982518561025,-27.718542726400514,4.52,2.14,,,,96.0,2291,6.2,634652,645261,595751,542583,665862,605119,500743,572816,516782,594807,54.31,,,,,,,,31,1,Sinker,0,0,0,0,0,0,0,0,Strategic,Standard,229,0.0,
SL,2021-04-01,90.2,-2.42,5.96,"Alcantara, Sandy",572287,645261,field_out,hit_into_play,,,,,11,"Mike Zunino grounds out softly, third baseman Brian Anderson to first baseman Jesus Aguilar.",R,R,R,MIA,TB,X,5,ground_ball,0,2,2021,0.24,-0.06,-1.21,2.75,,,,0,5,Top,113.0,188.43,,,595751,,,2.4929597952437077,-131.29587025956576,-1.8496543979930289,2.145906048645064,29.709580595200816,-32.68428354941466,3.47,1.59,29,39.0,3,89.6,2425,6.0,634652,645261,595751,542583,665862,605119,500743,572816,516782,594807,54.47,0.28600000000000003,0.29600000000000004,0.0,1,0,0,1,30,3,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,70,0.03,
SL,2021-04-01,89.2,-2.49,5.9,"Alcantara, Sandy",572287,645261,,swinging_strike,,,,,8,"Mike Zunino grounds out softly, third baseman Brian Anderson to first baseman Jesus Aguilar.",R,R,R,MIA,TB,S,,,0,1,2021,0.17,0.28,0.23,1.92,,,,0,5,Top,,,,,595751,,,6.289204124430443,-129.60796397412747,-4.179962288485655,0.3217621205947731,33.05619042117057,-28.255920900036635,3.47,1.59,,,,87.8,2356,6.0,634652,645261,595751,542583,665862,605119,500743,572816,516782,594807,54.5,,,,,,,,30,2,Slider,0,0,0,0,0,0,0,0,Infield shift,Strategic,176,0.0,
