date,state,total_cases,total_deaths,total_tests,daily_positive_7day_ma,daily_deaths_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-07-27,AR,39447,408,484891,788.571,7.285710000000001,7439.29,0.106001,0.106001,4.26096,2.84064,6.39144,0.9532780000000001,3204.45,2136.3,4806.67,49738.7,33159.1,74608.0,0.0164816,0.010987799999999999,0.024722400000000002,212069.0,141380.0,318104.0,0.07027230000000001,0.0468482,0.10540799999999999
2020-07-28,AR,40181,428,489906,789.429,7.714289999999999,7181.57,0.10992400000000001,0.10992400000000001,4.29181,2.86121,6.43771,0.910335,3100.56,2067.04,4650.84,49430.7,32953.8,74146.0,0.016379599999999998,0.010919700000000001,0.0245693,215170.0,143447.0,322755.0,0.0712997,0.047533099999999995,0.10695
2020-07-29,AR,40968,434,495605,817.429,7.714289999999999,7995.71,0.102233,0.102233,4.20004,2.80003,6.30006,0.8616889999999999,2994.18,1996.12,4491.28,49013.9,32675.9,73520.9,0.0162415,0.010827600000000001,0.0243622,218164.0,145443.0,327246.0,0.0722918,0.0481946,0.108438
2020-07-30,AR,41759,442,502717,785.7139999999999,8.0,8178.57,0.0960699,0.0960699,4.12295,2.74864,6.18443,0.8095939999999999,2680.98,1787.32,4021.46,48256.2,32170.8,72384.3,0.0159904,0.0106603,0.0239856,220845.0,147230.0,331268.0,0.0731802,0.048786800000000005,0.10977
2020-07-31,AR,42511,453,502717,751.7139999999999,8.42857,5893.29,0.127554,0.127554,4.4351,2.95673,6.65265,0.751992,2418.27,1612.18,3627.4,47360.3,31573.5,71040.4,0.0156935,0.010462299999999999,0.0235403,223263.0,148842.0,334895.0,0.0739815,0.049321,0.110972
2020-08-01,AR,43173,460,514581,846.2860000000001,9.42857,7588.14,0.111527,0.111527,4.26668,2.84445,6.40002,0.706905,2188.78,1459.18,3283.16,46258.6,30839.1,69387.9,0.0153285,0.010218999999999999,0.0229927,225452.0,150301.0,338178.0,0.0747068,0.0498046,0.11205999999999999
2020-08-02,AR,43173,458,514581,650.0,8.14286,5330.57,0.121938,0.121938,4.35944,2.9062900000000003,6.53915,0.675203,1979.47,1319.65,2969.21,44975.1,29983.4,67462.7,0.014903200000000002,0.00993543,0.022354699999999998,227432.0,151621.0,341147.0,0.07536280000000001,0.0502418,0.113044
2020-08-03,AR,44597,475,527400,735.7139999999999,9.57143,6072.71,0.121151,0.121151,4.34126,2.89417,6.51189,0.670511,1787.24,1191.5,2680.87,43502.3,29001.5,65253.5,0.014415100000000002,0.00961008,0.0216227,229219.0,152813.0,343828.0,0.075955,0.05063669999999999,0.11393199999999999
2020-08-04,AR,45381,490,533899,742.857,8.85714,6284.71,0.118201,0.118201,4.30225,2.86817,6.45338,0.6912699999999999,1637.07,1091.38,2455.61,41855.5,27903.6,62783.2,0.013869399999999999,0.00924627,0.0208041,230856.0,153904.0,346284.0,0.0764975,0.0509983,0.114746
2020-08-05,AR,46293,508,533899,760.7139999999999,10.5714,5470.57,0.13905599999999999,0.13905599999999999,4.48601,2.99067,6.729019999999999,0.7402479999999999,1609.97,1073.31,2414.95,40181.2,26787.5,60271.9,0.013314600000000001,0.00887643,0.019972,232466.0,154977.0,348699.0,0.0770309,0.051354,0.11554600000000001
2020-08-06,AR,47028,515,539101,752.7139999999999,10.4286,5197.71,0.144816,0.144816,4.52576,3.01717,6.788639999999999,0.816619,1673.89,1115.92,2510.83,38651.1,25767.4,57976.6,0.012807599999999999,0.00853839,0.0192114,234140.0,156093.0,351210.0,0.0775856,0.0517237,0.116378
2020-08-07,AR,48039,521,551523,789.7139999999999,9.71429,6972.29,0.113265,0.113265,4.22389,2.81592,6.3358300000000005,0.911559,1740.71,1160.47,2611.06,37044.3,24696.2,55566.4,0.012275200000000002,0.00818344,0.0184127,235880.0,157254.0,353821.0,0.07816239999999999,0.05210830000000001,0.117244
2020-08-08,AR,48039,521,551523,695.143,8.71429,5277.43,0.13172,0.13172,4.38771,2.9251400000000003,6.58157,1.0054299999999998,1833.51,1222.34,2750.27,35504.7,23669.8,53257.1,0.011765000000000001,0.00784333,0.0176475,237714.0,158476.0,356571.0,0.07877,0.052513300000000006,0.118155
2020-08-09,AR,49383,544,563831,887.143,12.2857,7035.71,0.126091,0.126091,4.32594,2.8839599999999996,6.48891,1.08607,1920.33,1280.22,2880.49,34063.7,22709.1,51095.6,0.0112875,0.007525,0.0169313,239634.0,159756.0,359451.0,0.0794063,0.0529375,0.11910899999999999
2020-08-10,AR,50028,555,569320,775.857,11.4286,5988.57,0.129556,0.129556,4.34743,2.8982900000000003,6.52115,1.14705,2030.94,1353.96,3046.41,32800.3,21866.9,49200.5,0.010868899999999999,0.00724591,0.0163033,241665.0,161110.0,362498.0,0.0800793,0.053386199999999995,0.120119
2020-08-11,AR,50411,566,572868,718.571,10.8571,5567.0,0.129077,0.129077,4.33294,2.88863,6.49941,1.18703,2122.06,1414.71,3183.1,31718.0,21145.3,47576.9,0.0105102,0.0070068,0.0157653,243787.0,162525.0,365681.0,0.08078250000000001,0.05385499999999999,0.121174
2020-08-12,AR,51114,566,572868,688.7139999999999,8.28571,5567.0,0.123714,0.123714,4.27411,2.8494099999999998,6.411169999999999,1.19668,2141.39,1427.6,3212.09,30758.8,20505.9,46138.2,0.010192399999999999,0.00679491,0.0152886,245929.0,163952.0,368893.0,0.081492,0.054327999999999994,0.12223800000000001
2020-08-13,AR,51766,582,583480,676.857,9.57143,6339.86,0.106762,0.106762,4.10351,2.7356700000000003,6.15526,1.17892,2184.91,1456.6,3277.36,29949.5,19966.3,44924.3,0.009924200000000001,0.00661614,0.0148863,248114.0,165409.0,372170.0,0.082216,0.0548107,0.123324
2020-08-14,AR,52392,587,588660,621.857,9.42857,5305.29,0.11721500000000001,0.11721500000000001,4.19466,2.79644,6.291980000000001,1.15123,2226.14,1484.09,3339.21,29494.7,19663.1,44242.0,0.00977349,0.00651566,0.0146602,250340.0,166893.0,375510.0,0.08295369999999999,0.0553025,0.124431
2020-08-15,AR,51992,600,588660,564.714,11.2857,5305.29,0.10644400000000001,0.10644400000000001,4.08249,2.72166,6.12374,1.1255600000000001,2220.65,1480.44,3330.98,29297.1,19531.4,43945.6,0.009708,0.0064719999999999995,0.014562,252560.0,168374.0,378841.0,0.0836896,0.055792999999999995,0.12553399999999998
2020-08-16,AR,52665,599,622050,468.85699999999997,7.857139999999999,8317.0,0.05637330000000001,0.05637330000000001,3.50909,2.3394,5.2636400000000005,1.10515,2225.45,1483.63,3338.17,29333.7,19555.8,44000.6,0.00972016,0.0064801,0.014580200000000001,254786.0,169857.0,382179.0,0.084427,0.0562847,0.12664
2020-08-17,AR,53077,603,622050,435.57099999999997,6.857139999999999,7532.86,0.0578229,0.0578229,3.5219199999999997,2.34795,5.2828800000000005,1.08972,2286.22,1524.15,3429.33,29640.5,19760.3,44460.7,0.009821799999999999,0.00654787,0.0147327,257072.0,171381.0,385608.0,0.0851846,0.05678969999999999,0.127777
2020-08-18,AR,53487,619,632652,439.42900000000003,7.57143,8540.57,0.0514519,0.0514519,3.4296,2.2864,5.1444,1.08375,2377.29,1584.86,3565.94,30230.5,20153.7,45345.8,0.010017299999999998,0.00667821,0.015026,259449.0,172966.0,389174.0,0.0859723,0.0573149,0.128958
2020-08-19,AR,54216,631,641280,443.14300000000003,9.28571,9773.14,0.045342900000000005,0.045342900000000005,3.33644,2.2242900000000003,5.00465,1.0898,2420.57,1613.71,3630.85,31014.0,20676.0,46521.0,0.010276899999999999,0.0068513,0.0154154,261870.0,174580.0,392805.0,0.08677439999999999,0.0578496,0.130162
2020-08-20,AR,54765,641,648509,428.42900000000003,8.42857,9289.86,0.0461179,0.0461179,3.34219,2.2281299999999997,5.0132900000000005,1.10267,2406.32,1604.22,3609.48,31810.4,21206.9,47715.6,0.0105408,0.00702722,0.0158112,264276.0,176184.0,396414.0,0.0875718,0.0583812,0.131358
2020-08-21,AR,55652,663,658591,465.714,10.8571,9990.14,0.0466174,0.0466174,3.34384,2.22923,5.01576,1.10615,2486.85,1657.9,3730.27,32623.3,21748.9,48935.0,0.0108102,0.00720681,0.0162153,266763.0,177842.0,400145.0,0.08839580000000001,0.0589305,0.13259400000000002
2020-08-22,AR,56199,674,658591,601.0,10.5714,9990.14,0.060159300000000006,0.060159300000000006,3.52029,2.34686,5.2804400000000005,1.10291,2596.72,1731.15,3895.08,33479.3,22319.6,50219.0,0.011093899999999999,0.00739591,0.016640799999999997,269360.0,179573.0,404040.0,0.0892563,0.05950419999999999,0.133884
2020-08-23,AR,56574,687,670826,558.429,12.5714,6968.0,0.0801419,0.0801419,3.74749,2.4983299999999997,5.62124,1.09296,2707.3,1804.86,4060.94,34353.1,22902.1,51529.7,0.0113834,0.00758894,0.0170751,272067.0,181378.0,408101.0,0.0901534,0.060102300000000004,0.13523
2020-08-24,AR,56894,696,673704,545.286,13.2857,7379.14,0.0738955,0.0738955,3.6711300000000002,2.44742,5.5067,1.0801100000000001,2643.24,1762.16,3964.86,35076.0,23384.0,52614.1,0.011623,0.00774864,0.017434400000000003,274710.0,183140.0,412066.0,0.09102930000000001,0.060686199999999996,0.136544
2020-08-25,AR,57374,711,673704,555.286,13.1429,5864.57,0.09468480000000001,0.09468480000000001,3.8839300000000003,2.58929,5.8259,1.0519,2563.59,1709.06,3845.39,35608.7,23739.1,53413.1,0.011799500000000001,0.00786631,0.017699200000000002,277274.0,184849.0,415911.0,0.0918787,0.061252499999999994,0.137818
2020-08-26,AR,58023,732,683273,543.857,14.4286,5999.0,0.090658,0.090658,3.8359400000000003,2.5573,5.753909999999999,1.0186600000000001,2530.87,1687.25,3796.3,36017.5,24011.7,54026.3,0.011934899999999998,0.00795661,0.0179024,279805.0,186537.0,419707.0,0.09271739999999999,0.0618116,0.139076
2020-08-27,AR,58745,739,690028,568.571,14.0,5931.29,0.09585969999999999,0.09585969999999999,3.88024,2.58682,5.82035,0.986243,2580.11,1720.08,3870.17,36456.2,24304.2,54684.3,0.0120803,0.00805353,0.018120400000000002,282385.0,188257.0,423577.0,0.09357230000000001,0.0623816,0.14035899999999998
2020-08-28,AR,59583,756,698055,561.571,13.2857,5637.71,0.09960980000000001,0.09960980000000001,3.9089300000000002,2.60595,5.8634,0.967601,2490.75,1660.5,3736.13,36762.1,24508.0,55143.1,0.0121816,0.0081211,0.0182725,284876.0,189917.0,427314.0,0.0943977,0.0629318,0.141597
2020-08-29,AR,60378,772,706970,597.0,14.0,6911.29,0.0863805,0.0863805,3.77052,2.51368,5.6557699999999995,0.952325,2387.14,1591.42,3580.7,36923.1,24615.4,55384.6,0.012235,0.00815666,0.0183525,287263.0,191509.0,430894.0,0.0951887,0.0634591,0.142783
2020-08-30,AR,60856,784,712687,611.714,13.8571,5980.14,0.10229099999999999,0.10229099999999999,3.9189800000000004,2.61265,5.87847,0.9546680000000001,2337.79,1558.52,3506.68,37040.2,24693.5,55560.3,0.0122738,0.00818254,0.0184107,289601.0,193067.0,434401.0,0.09596339999999999,0.0639756,0.14394500000000002
2020-08-31,AR,61224,797,727035,618.571,14.4286,7618.71,0.0811911,0.0811911,3.7028300000000005,2.46855,5.55425,0.9687100000000001,2433.43,1622.29,3650.14,37248.2,24832.1,55872.3,0.0123427,0.00822848,0.0185141,292034.0,194689.0,438051.0,0.0967697,0.0645131,0.145155
2020-09-01,AR,61497,814,731025,589.0,14.7143,8188.71,0.0719283,0.0719283,3.5964,2.3976,5.39459,1.00319,2472.86,1648.57,3709.29,37434.8,24956.5,56152.2,0.0124046,0.00826971,0.018606900000000003,294507.0,196338.0,441760.0,0.09758910000000001,0.0650594,0.146384
2020-09-02,AR,62112,841,737449,584.143,15.5714,7739.43,0.0754762,0.0754762,3.6288300000000002,2.41922,5.44325,1.04576,2575.69,1717.13,3863.53,37633.2,25088.8,56449.8,0.012470299999999998,0.00831354,0.0187055,297083.0,198055.0,445624.0,0.0984426,0.0656284,0.14766400000000002
2020-09-03,AR,63504,861,737449,679.857,17.4286,6774.43,0.100356,0.100356,3.8708099999999996,2.58054,5.80622,1.0881100000000001,2606.52,1737.68,3909.78,37819.2,25212.8,56728.7,0.0125319,0.00835462,0.018797900000000003,299689.0,199793.0,449534.0,0.0993063,0.06620419999999999,0.14895899999999998
2020-09-04,AR,64678,873,747317,727.857,16.7143,7037.43,0.103427,0.103427,3.8917599999999997,2.5945099999999996,5.83765,1.11816,2714.97,1809.98,4072.45,38127.8,25418.5,57191.7,0.012634200000000002,0.0084228,0.0189513,302404.0,201603.0,453606.0,0.10020599999999999,0.066804,0.150309
2020-09-05,AR,65226,882,765411,692.571,15.7143,8348.71,0.0829555,0.0829555,3.68762,2.4584099999999998,5.53142,1.15096,2922.87,1948.58,4384.31,38563.8,25709.2,57845.8,0.0127787,0.00851912,0.019168,305327.0,203551.0,457990.0,0.101175,0.0674497,0.15176199999999998
2020-09-06,AR,65226,894,765411,624.286,15.7143,7532.0,0.0828845,0.0828845,3.68033,2.45355,5.5205,1.16468,2988.2,1992.13,4482.29,38955.3,25970.2,58433.0,0.0129084,0.00860561,0.019362599999999997,308315.0,205543.0,462473.0,0.10216499999999999,0.06810980000000001,0.153247
2020-09-07,AR,66280,908,771910,722.2860000000001,15.8571,6410.71,0.112669,0.112669,3.95152,2.63435,5.9272800000000005,1.15898,3018.22,2012.15,4527.33,39266.2,26177.5,58899.4,0.013011400000000001,0.00867429,0.0195172,311333.0,207556.0,467000.0,0.103165,0.0687765,0.154747
2020-09-08,AR,66757,917,782994,751.429,14.7143,7424.14,0.101214,0.101214,3.8425199999999995,2.56168,5.763780000000001,1.13764,3096.69,2064.46,4645.03,39719.7,26479.8,59579.5,0.013161700000000002,0.00877446,0.0197425,314430.0,209620.0,471645.0,0.104191,0.06946060000000001,0.15628599999999998
2020-09-09,AR,67255,928,782994,734.7139999999999,12.4286,6506.43,0.11292100000000001,0.11292100000000001,3.93868,2.6257900000000003,5.90802,1.1026200000000002,3068.18,2045.45,4602.26,40224.3,26816.2,60336.4,0.0133289,0.00888593,0.0199933,317498.0,211665.0,476247.0,0.105208,0.07013839999999999,0.15781099999999998
2020-09-10,AR,67803,940,796179,614.143,11.2857,8390.0,0.0731994,0.0731994,3.55491,2.36994,5.3323599999999995,1.0599100000000001,3074.84,2049.89,4612.26,40768.2,27178.8,61152.4,0.013509100000000001,0.009006100000000001,0.0202637,320573.0,213715.0,480860.0,0.106227,0.0708177,0.15934
2020-09-11,AR,68983,953,796179,615.0,11.4286,6980.29,0.0881053,0.0881053,3.69938,2.46625,5.5490699999999995,1.02003,3024.08,2016.05,4536.12,41212.2,27474.8,61818.3,0.013656299999999998,0.00910418,0.020484400000000003,323597.0,215731.0,485396.0,0.10722899999999999,0.0714857,0.160843
2020-09-12,AR,69710,969,820354,640.571,12.4286,7849.0,0.08161189999999999,0.08161189999999999,3.62934,2.4195599999999997,5.44401,0.9737809999999999,2885.26,1923.51,4327.89,41606.7,27737.8,62410.1,0.013787,0.00919133,0.0206805,326482.0,217655.0,489724.0,0.10818499999999999,0.07212310000000001,0.162277
2020-09-13,AR,70219,981,820899,713.2860000000001,12.4286,7926.86,0.08998339999999999,0.08998339999999999,3.70439,2.46959,5.55658,0.9354030000000001,2816.2,1877.47,4224.3,42035.8,28023.9,63053.7,0.013929200000000001,0.00928611,0.0208937,329299.0,219532.0,493948.0,0.109118,0.0727452,0.163677
2020-09-14,AR,70627,992,827089,621.0,12.0,7882.71,0.07877999999999999,0.07877999999999999,3.58874,2.39249,5.38311,0.911025,2738.91,1825.94,4108.37,42436.9,28291.3,63655.4,0.014062100000000001,0.00937472,0.0210931,332038.0,221358.0,498056.0,0.110025,0.07335030000000001,0.16503800000000002
2020-09-15,AR,71357,1010,870884,657.143,13.2857,12555.7,0.0523381,0.0523381,3.29009,2.19339,4.93513,0.895021,2657.62,1771.75,3986.43,42661.1,28440.7,63991.7,0.0141364,0.00942425,0.0212046,334695.0,223130.0,502043.0,0.11090599999999999,0.07393739999999999,0.16635899999999998
2020-09-16,AR,72219,1157,844689,709.143,32.7143,8813.57,0.08046030000000001,0.08046030000000001,3.5935699999999997,2.39571,5.39035,0.889893,2605.11,1736.74,3907.66,42793.4,28528.9,64190.0,0.014180200000000002,0.00945346,0.0212703,337300.0,224867.0,505950.0,0.11176900000000001,0.07451289999999999,0.167654
2020-09-17,AR,73211,1166,855321,772.571,32.2857,8448.86,0.0914409,0.0914409,3.6924900000000003,2.4616599999999997,5.53874,0.8956200000000001,2542.91,1695.27,3814.37,42760.6,28507.1,64140.9,0.014169299999999998,0.00944622,0.021254,339843.0,226562.0,509765.0,0.11261199999999999,0.0750746,0.168918
2020-09-18,AR,74082,1173,866435,728.429,31.4286,10036.6,0.07257739999999999,0.07257739999999999,3.50224,2.3348299999999997,5.25336,0.9072290000000001,2534.52,1689.68,3801.79,42688.6,28459.1,64032.9,0.014145500000000002,0.00943032,0.021218200000000003,342378.0,228252.0,513567.0,0.113452,0.07563450000000001,0.170178
2020-09-19,AR,75160,1173,866435,778.571,29.1429,6583.0,0.11827,0.11827,3.9105800000000004,2.60705,5.86587,0.9231389999999999,2519.94,1679.96,3779.91,42493.6,28329.0,63740.3,0.0140809,0.00938724,0.0211213,344898.0,229932.0,517346.0,0.11428699999999999,0.07619119999999999,0.17143
2020-09-20,AR,75723,1181,883984,786.2860000000001,28.5714,9012.14,0.08724739999999999,0.08724739999999999,3.63493,2.42328,5.45239,0.9425049999999999,2523.45,1682.3,3785.17,42094.1,28062.8,63141.2,0.0139485,0.009299,0.0209227,347421.0,231614.0,521132.0,0.115123,0.0767487,0.17268499999999998
2020-09-21,AR,76364,1197,891524,819.571,29.2857,9205.0,0.0890355,0.0890355,3.64552,2.43035,5.46828,0.963002,2537.24,1691.49,3805.86,41643.2,27762.1,62464.8,0.013799100000000002,0.00919938,0.020698599999999998,349958.0,233306.0,524937.0,0.11596400000000001,0.0773092,0.17394600000000002
2020-09-22,AR,76981,1209,897997,803.429,28.4286,3873.29,0.20742800000000003,0.20742800000000003,4.50243,3.00162,6.75365,0.983933,2481.07,1654.05,3721.61,41106.0,27404.0,61659.0,0.0136211,0.00908072,0.020431599999999998,352439.0,234960.0,528659.0,0.11678599999999999,0.0778573,0.175179
2020-09-23,AR,77963,1229,906947,820.571,10.2857,8894.0,0.0922612,0.0922612,3.66284,2.4418900000000003,5.49426,1.00492,2526.96,1684.64,3790.44,40536.3,27024.2,60804.4,0.013432299999999998,0.00895486,0.0201484,354966.0,236644.0,532450.0,0.117623,0.0784155,0.17643499999999998
2020-09-24,AR,79049,1246,917413,834.0,11.4286,8870.29,0.0940218,0.0940218,3.67253,2.44835,5.50879,1.03019,2582.49,1721.66,3873.74,40050.6,26700.4,60075.9,0.0132714,0.00884757,0.019906999999999998,357549.0,238366.0,536323.0,0.118479,0.078986,0.17771800000000001
2020-09-25,AR,79946,1266,926294,837.7139999999999,13.2857,8551.29,0.0979635,0.0979635,3.7010400000000003,2.4673599999999998,5.55156,1.05354,2640.78,1760.52,3961.18,39616.6,26411.0,59424.8,0.0131275,0.00875168,0.0196913,360190.0,240126.0,540284.0,0.119354,0.0795694,0.179031
2020-09-26,AR,80755,1285,933895,799.2860000000001,16.0,9637.14,0.082938,0.082938,3.55951,2.37301,5.33927,1.0852700000000002,2707.21,1804.81,4060.81,39299.7,26199.8,58949.5,0.0130225,0.00868168,0.0195338,362897.0,241931.0,544345.0,0.120251,0.0801674,0.180377
2020-09-27,AR,81242,1308,940627,788.429,18.1429,8091.86,0.0974348,0.0974348,3.68424,2.4561599999999997,5.5263599999999995,1.11251,2794.68,1863.12,4192.02,39209.1,26139.4,58813.7,0.0129925,0.00866167,0.0194888,365692.0,243794.0,548537.0,0.12117699999999999,0.0807848,0.181766
2020-09-28,AR,82049,1329,997698,812.143,18.8571,15167.7,0.0535442,0.0535442,3.24136,2.1609,4.86203,1.1336,2874.06,1916.04,4311.09,39267.0,26178.0,58900.4,0.013011700000000001,0.00867445,0.0195175,368566.0,245710.0,552848.0,0.12212999999999999,0.0814197,0.183194
2020-09-29,AR,82755,1350,1007905,824.857,20.1429,15701.1,0.052534800000000006,0.052534800000000006,3.20736,2.13824,4.81104,1.14681,3093.38,2062.25,4640.07,39621.4,26414.3,59432.2,0.0131291,0.00875276,0.0196937,371659.0,247773.0,557488.0,0.123155,0.08210310000000001,0.184732
2020-09-30,AR,83697,1369,1029717,819.143,20.0,17538.6,0.046705199999999995,0.046705199999999995,3.0791,2.05273,4.61865,1.15353,3136.46,2090.97,4704.68,40100.3,26733.5,60150.4,0.013287799999999999,0.00885854,0.0199317,374795.0,249864.0,562193.0,0.124194,0.08279589999999999,0.186291
2020-10-01,AR,84821,1384,1042616,824.571,19.7143,17886.1,0.0461011,0.0461011,3.0584,2.03893,4.5875900000000005,1.1406,3173.96,2115.97,4760.93,40669.1,27112.7,61003.7,0.0134763,0.008984200000000001,0.0202145,377969.0,251980.0,566954.0,0.125246,0.0834971,0.187868
2020-10-02,AR,85779,1391,1054260,833.2860000000001,17.8571,18280.9,0.0455824,0.0455824,3.03783,2.02522,4.55675,1.12376,3183.11,2122.07,4774.66,41309.3,27539.5,61964.0,0.013688399999999998,0.00912563,0.0205327,381152.0,254102.0,571729.0,0.1263,0.0842003,0.189451
2020-10-03,AR,86525,1407,1064738,824.2860000000001,17.4286,18691.9,0.0440987,0.0440987,3.00559,2.00372,4.508380000000001,1.09426,3201.83,2134.55,4802.75,41976.6,27984.4,62964.9,0.013909600000000001,0.00927304,0.0208643,384354.0,256236.0,576531.0,0.127361,0.0849076,0.19104200000000002
2020-10-04,AR,87013,1425,1072343,824.429,16.7143,18816.6,0.043814,0.043814,2.99527,1.99685,4.49291,1.0681399999999999,3204.41,2136.27,4806.61,42661.1,28440.7,63991.6,0.0141364,0.00942425,0.0212046,387559.0,258372.0,581338.0,0.128423,0.0856155,0.192635
2020-10-05,AR,87430,1447,1079144,768.7139999999999,16.8571,11635.1,0.0660683,0.0660683,3.3481,2.23207,5.02215,1.04615,3197.45,2131.63,4796.18,43335.1,28890.1,65002.6,0.014359700000000001,0.00957314,0.0215396,390756.0,260504.0,586134.0,0.129483,0.0863218,0.194224
2020-10-06,AR,88071,1447,1087671,759.429,13.8571,11395.1,0.06664489999999999,0.06664489999999999,3.34925,2.23283,5.02388,1.03244,3146.37,2097.58,4719.55,43944.2,29296.1,65916.3,0.014561600000000001,0.009707700000000001,0.0218423,393903.0,262602.0,590854.0,0.130525,0.0870169,0.19578800000000002
2020-10-07,AR,88880,1482,1097556,740.429,16.1429,9691.29,0.0764015,0.0764015,3.43963,2.29308,5.15944,1.02601,3198.6,2132.4,4797.9,44661.7,29774.5,66992.6,0.0147993,0.00986621,0.022199,397101.0,264734.0,595652.0,0.13158499999999998,0.0877235,0.197378
2020-10-08,AR,90145,1503,1111526,760.571,17.0,9844.29,0.0772602,0.0772602,3.44268,2.2951200000000003,5.16403,1.0357,3261.07,2174.05,4891.6,45395.9,30263.9,68093.8,0.015042600000000001,0.0100284,0.0225639,400362.0,266908.0,600543.0,0.132666,0.08844389999999999,0.198999
2020-10-09,AR,90145,1503,1111526,623.714,16.0,8180.86,0.0762407,0.0762407,3.4281900000000003,2.28546,5.14229,1.0474299999999999,3342.38,2228.25,5013.57,46155.7,30770.5,69233.6,0.0152944,0.0101962,0.0229416,403705.0,269136.0,605557.0,0.133773,0.0891822,0.20065999999999998
2020-10-10,AR,92220,1552,1137716,813.571,20.7143,10425.4,0.0780372,0.0780372,3.4399599999999997,2.2933,5.15993,1.06054,3418.05,2278.7,5127.08,46933.0,31288.7,70399.5,0.0155519,0.010368,0.023327900000000002,407123.0,271415.0,610684.0,0.134906,0.0899373,0.20235899999999998
2020-10-11,AR,92833,1569,1146654,831.429,20.5714,10615.9,0.0783195,0.0783195,3.43762,2.2917400000000003,5.15643,1.0680100000000001,3472.76,2315.17,5209.14,47698.6,31799.0,71547.8,0.0158056,0.0105371,0.0237084,410595.0,273730.0,615893.0,0.13605699999999998,0.0907045,0.204085
2020-10-12,AR,93487,1586,1155066,865.2860000000001,19.8571,10846.0,0.0797792,0.0797792,3.446,2.29733,5.169,1.06728,3523.43,2348.95,5285.14,48427.3,32284.9,72641.0,0.0160471,0.0106981,0.024070599999999998,414119.0,276079.0,621178.0,0.137224,0.0914828,0.20583600000000002
2020-10-13,AR,94167,1611,1162665,870.857,23.4286,10713.4,0.0812865,0.0812865,3.4546300000000003,2.30309,5.18195,1.05992,3531.99,2354.66,5297.99,49085.2,32723.5,73627.9,0.0162651,0.0108434,0.0243977,417651.0,278434.0,626476.0,0.13839500000000002,0.09226310000000001,0.207592
2020-10-14,AR,95246,1634,1173342,909.429,21.7143,10826.6,0.0839997,0.0839997,3.4737,2.3158,5.21054,1.0456,3533.38,2355.59,5300.07,49525.2,33016.8,74287.9,0.016410900000000003,0.0109406,0.0246164,421184.0,280789.0,631776.0,0.13956500000000002,0.09304370000000001,0.209348
2020-10-15,AR,96524,1645,1186002,911.2860000000001,20.2857,10639.4,0.0856518,0.0856518,3.4830900000000002,2.32206,5.22464,1.02642,3463.76,2309.17,5195.64,49852.5,33235.0,74778.8,0.0165194,0.011012899999999999,0.024779,424648.0,283099.0,636972.0,0.140713,0.09380880000000001,0.21106999999999998
2020-10-16,AR,97539,1665,1197898,1056.29,23.1429,12338.9,0.0856064,0.0856064,3.4777099999999996,2.31847,5.216559999999999,1.01006,3443.55,2295.7,5165.33,50122.1,33414.8,75183.2,0.0166087,0.011072499999999999,0.024913,428092.0,285394.0,642137.0,0.141854,0.0945695,0.212781
2020-10-17,AR,98422,1684,1207642,886.0,18.8571,9989.43,0.0886938,0.0886938,3.4990699999999997,2.33271,5.2486,1.00479,3413.12,2275.41,5119.68,50352.1,33568.1,75528.2,0.016684900000000003,0.0111233,0.0250274,431505.0,287670.0,647257.0,0.142985,0.0953235,0.21447800000000003
2020-10-18,AR,99066,1704,1215944,890.429,19.2857,9898.57,0.0899553,0.0899553,3.50464,2.33643,5.256959999999999,1.01007,3424.29,2282.86,5136.43,50574.6,33716.4,75861.9,0.0167586,0.011172399999999999,0.0251379,434929.0,289953.0,652393.0,0.14412,0.09608,0.21618
2020-10-19,AR,99597,1714,1223914,872.857,18.2857,9835.43,0.0887462,0.0887462,3.4895199999999997,2.32634,5.2342699999999995,1.03457,3487.69,2325.12,5231.53,50857.9,33905.3,76286.8,0.0168525,0.011235,0.0252787,438417.0,292278.0,657625.0,0.145276,0.0968505,0.217914
2020-10-20,AR,100441,1728,1231652,896.2860000000001,16.7143,9855.29,0.0909447,0.0909447,3.50284,2.33523,5.2542599999999995,1.0694700000000001,3623.56,2415.7,5435.33,51284.0,34189.3,76926.0,0.0169937,0.0113291,0.0254905,442040.0,294693.0,663060.0,0.146476,0.09765089999999998,0.21971500000000002
2020-10-21,AR,101596,1751,1242752,907.143,16.7143,9915.71,0.0914854,0.0914854,3.50231,2.33487,5.25347,1.114,3767.7,2511.8,5651.55,51905.3,34603.5,77858.0,0.0171996,0.0114664,0.025799400000000004,445808.0,297205.0,668712.0,0.147725,0.09848330000000001,0.22158699999999998
2020-10-22,AR,102798,1772,1255534,896.2860000000001,18.1429,9933.14,0.0902318,0.0902318,3.48706,2.32471,5.23059,1.16203,4044.11,2696.07,6066.16,52750.8,35167.2,79126.2,0.0174798,0.0116532,0.026219599999999996,449852.0,299901.0,674778.0,0.149065,0.09937660000000001,0.223597
